optimum=34198
execution_time=24.4308433,start_time=1.4905185,stop_time=25.9213618
[(3, 2), (23, 24), (18, 20), (17, 19), (10, 11), (7, 8), (39, 37), (45, 42), (41, 40), (34, 35), (27, 16), (4, 6), (48, 26), (13, 12), (44, 49), (25, 22), (47, 21), (31, 30), (0, 1), (46, 43), (36, 38), (15, 14), (33, 32), (9, 5), (29, 28)]
fitness=142400.0,iteration=0,gap=316.39861980232763,delta=108202.0,timestamp=1.7432333
fitness=128092.0,iteration=1,gap=274.5599157845488,delta=93894.0,timestamp=1.9953752
fitness=122828.0,iteration=2,gap=259.16720276039536,delta=88630.0,timestamp=2.2296635
fitness=112082.0,iteration=3,gap=227.74431253289666,delta=77884.0,timestamp=2.467039
fitness=105364.0,iteration=5,gap=208.0998888823908,delta=71166.0,timestamp=2.8850256
fitness=101738.0,iteration=6,gap=197.4969296450085,delta=67540.0,timestamp=3.1116323
fitness=95152.0,iteration=7,gap=178.2384934791508,delta=60954.0,timestamp=3.3291702
fitness=87466.0,iteration=9,gap=155.76349494122462,delta=53268.0,timestamp=3.7433535
fitness=86792.0,iteration=10,gap=153.7926194514299,delta=52594.0,timestamp=3.9569099
fitness=85152.0,iteration=11,gap=148.9970173694368,delta=50954.0,timestamp=4.1529424
fitness=82920.0,iteration=12,gap=142.47031990174864,delta=48722.0,timestamp=4.354668
fitness=76750.0,iteration=13,gap=124.42832914205508,delta=42552.0,timestamp=4.5395885
fitness=72532.0,iteration=14,gap=112.09427451897771,delta=38334.0,timestamp=4.7874824
fitness=72350.0,iteration=16,gap=111.56207965378093,delta=38152.0,timestamp=5.1988487
fitness=66568.0,iteration=18,gap=94.65465816714428,delta=32370.0,timestamp=5.6169076
fitness=60822.0,iteration=19,gap=77.85250599450261,delta=26624.0,timestamp=5.8182138
fitness=60810.0,iteration=21,gap=77.81741622317094,delta=26612.0,timestamp=6.3083462
fitness=60796.0,iteration=22,gap=77.77647815661734,delta=26598.0,timestamp=6.5712631
fitness=57794.0,iteration=23,gap=68.9981870284812,delta=23596.0,timestamp=6.7907527
fitness=54970.0,iteration=25,gap=60.740394175097954,delta=20772.0,timestamp=7.2580022
fitness=53450.0,iteration=26,gap=56.29568980642142,delta=19252.0,timestamp=7.4683806
fitness=48956.0,iteration=28,gap=43.15457044271595,delta=14758.0,timestamp=7.9520219
fitness=47474.0,iteration=29,gap=38.82098368325633,delta=13276.0,timestamp=8.1784936
fitness=45166.0,iteration=32,gap=32.07205099713433,delta=10968.0,timestamp=8.8566612
fitness=42416.0,iteration=34,gap=24.03064506696298,delta=8218.0,timestamp=9.2998952
fitness=41480.0,iteration=35,gap=21.293642903093748,delta=7282.0,timestamp=9.4960067
fitness=41230.0,iteration=36,gap=20.562606000350897,delta=7032.0,timestamp=9.6992521
fitness=41114.0,iteration=38,gap=20.223404877478217,delta=6916.0,timestamp=10.0925261
fitness=40106.0,iteration=39,gap=17.27586408561904,delta=5908.0,timestamp=10.2935469
fitness=39908.0,iteration=42,gap=16.696882858646706,delta=5710.0,timestamp=10.9107674
fitness=39708.0,iteration=43,gap=16.112053336452426,delta=5510.0,timestamp=11.1306469
fitness=37734.0,iteration=45,gap=10.339785952394877,delta=3536.0,timestamp=11.5197254
fitness=37726.0,iteration=49,gap=10.316392771507106,delta=3528.0,timestamp=12.3998877
fitness=37208.0,iteration=52,gap=8.80168430902392,delta=3010.0,timestamp=13.036515
fitness=37200.0,iteration=55,gap=8.778291128136148,delta=3002.0,timestamp=13.5681131
fitness=36886.0,iteration=58,gap=7.860108778291128,delta=2688.0,timestamp=14.0924927
fitness=35446.0,iteration=90,gap=3.649336218492309,delta=1248.0,timestamp=19.4525197
fitness=35372.0,iteration=100,gap=3.4329492952804257,delta=1174.0,timestamp=21.1184607
fitness=34198.0,iteration=129,gap=0.0,delta=0.0,timestamp=25.9213235
