optimum=83495
execution_time=300.27895450000005,start_time=2.451627,stop_time=302.7305815
[(39, 40), (60, 41), (50, 51), (1, 0), (36, 35), (72, 70), (16, 17), (89, 90), (93, 91), (47, 46), (81, 13), (28, 27), (92, 18), (52, 53), (26, 21), (25, 24), (76, 75), (2, 3), (57, 54), (64, 63), (98, 97), (34, 33), (19, 20), (95, 4), (62, 61), (14, 15), (44, 45), (9, 11), (99, 69), (6, 5), (56, 55), (29, 30), (87, 83), (43, 42), (22, 23), (79, 77), (49, 48), (12, 10), (38, 37), (84, 85), (67, 65), (88, 74), (8, 7), (68, 66), (78, 80), (96, 94), (31, 32), (58, 59), (82, 86), (71, 73)]
fitness=354551.0,iteration=0,gap=324.63740343733156,delta=271056.0,timestamp=2.7252103
fitness=227879.0,iteration=26,gap=172.92532486975267,delta=144384.0,timestamp=9.5791401
fitness=222815.0,iteration=28,gap=166.86029103539136,delta=139320.0,timestamp=10.1169994
fitness=220791.0,iteration=29,gap=164.4361937840589,delta=137296.0,timestamp=10.3996547
fitness=214261.0,iteration=30,gap=156.6153661895922,delta=130766.0,timestamp=10.649087
fitness=213311.0,iteration=34,gap=155.47757350739568,delta=129816.0,timestamp=11.7633793
fitness=201793.0,iteration=35,gap=141.6827354931433,delta=118298.0,timestamp=12.0339854
fitness=193353.0,iteration=38,gap=131.57434576920775,delta=109858.0,timestamp=12.8827479
fitness=191787.0,iteration=41,gap=129.69878435834482,delta=108292.0,timestamp=13.6923213
fitness=188793.0,iteration=43,gap=126.11294089466436,delta=105298.0,timestamp=14.2332469
fitness=186505.0,iteration=44,gap=123.37265704533205,delta=103010.0,timestamp=14.509773
fitness=185439.0,iteration=45,gap=122.0959338882568,delta=101944.0,timestamp=14.7661949
fitness=181139.0,iteration=48,gap=116.94592490568299,delta=97644.0,timestamp=15.5558965
fitness=175541.0,iteration=49,gap=110.24133181627643,delta=92046.0,timestamp=15.8338016
fitness=171415.0,iteration=51,gap=105.29971854602071,delta=87920.0,timestamp=16.3641435
fitness=168845.0,iteration=52,gap=102.22168992155218,delta=85350.0,timestamp=16.6308712
fitness=168485.0,iteration=55,gap=101.79052637882509,delta=84990.0,timestamp=17.4354023
fitness=167107.0,iteration=56,gap=100.1401281513863,delta=83612.0,timestamp=17.7072614
fitness=163525.0,iteration=58,gap=95.85005090125158,delta=80030.0,timestamp=18.2788859
fitness=158851.0,iteration=60,gap=90.25211090484461,delta=75356.0,timestamp=18.7637987
fitness=158189.0,iteration=62,gap=89.45924905682975,delta=74694.0,timestamp=19.2900155
fitness=157231.0,iteration=64,gap=88.31187496257262,delta=73736.0,timestamp=19.8084107
fitness=156351.0,iteration=65,gap=87.25791963590635,delta=72856.0,timestamp=20.0786794
fitness=155553.0,iteration=67,gap=86.30217378286125,delta=72058.0,timestamp=20.5809952
fitness=153193.0,iteration=68,gap=83.47565722498354,delta=69698.0,timestamp=20.833253
fitness=152233.0,iteration=71,gap=82.32588777771124,delta=68738.0,timestamp=21.6557775
fitness=151993.0,iteration=72,gap=82.03844541589316,delta=68498.0,timestamp=21.93047
fitness=151791.0,iteration=73,gap=81.79651476136296,delta=68296.0,timestamp=22.2303062
fitness=148389.0,iteration=74,gap=77.72201928259177,delta=64894.0,timestamp=22.5047267
fitness=144861.0,iteration=75,gap=73.4966165638661,delta=61366.0,timestamp=22.7666254
fitness=144689.0,iteration=78,gap=73.29061620456315,delta=61194.0,timestamp=23.5848734
fitness=142605.0,iteration=80,gap=70.79465836277622,delta=59110.0,timestamp=24.1275755
fitness=140753.0,iteration=86,gap=68.57656147074675,delta=57258.0,timestamp=25.6567775
fitness=140369.0,iteration=90,gap=68.11665369183784,delta=56874.0,timestamp=26.7031156
fitness=137241.0,iteration=91,gap=64.37032157614229,delta=53746.0,timestamp=26.9802105
fitness=136569.0,iteration=92,gap=63.56548296305168,delta=53074.0,timestamp=27.2148558
fitness=136201.0,iteration=93,gap=63.12473800826397,delta=52706.0,timestamp=27.4985967
fitness=134325.0,iteration=95,gap=60.877896880052695,delta=50830.0,timestamp=28.0285118
fitness=132601.0,iteration=96,gap=58.81310258099287,delta=49106.0,timestamp=28.3189906
fitness=131929.0,iteration=99,gap=58.00826396790227,delta=48434.0,timestamp=29.1264227
fitness=130827.0,iteration=100,gap=56.68842445655429,delta=47332.0,timestamp=29.3954573
fitness=128269.0,iteration=101,gap=53.624767950176654,delta=44774.0,timestamp=29.6829159
fitness=126529.0,iteration=105,gap=51.54081082699563,delta=43034.0,timestamp=30.7637991
fitness=124643.0,iteration=109,gap=49.28199293370861,delta=41148.0,timestamp=31.8805963
fitness=124125.0,iteration=110,gap=48.6615965027846,delta=40630.0,timestamp=32.1517551
fitness=123513.0,iteration=111,gap=47.92861848014851,delta=40018.0,timestamp=32.4320073
fitness=120499.0,iteration=112,gap=44.318821486316544,delta=37004.0,timestamp=32.7080274
fitness=119475.0,iteration=115,gap=43.092400742559434,delta=35980.0,timestamp=33.5672228
fitness=115331.0,iteration=117,gap=38.12922929516738,delta=31836.0,timestamp=34.1922052
fitness=114887.0,iteration=119,gap=37.59746092580394,delta=31392.0,timestamp=34.7929492
fitness=114863.0,iteration=126,gap=37.568716689622136,delta=31368.0,timestamp=36.9498593
fitness=112493.0,iteration=130,gap=34.73022336666866,delta=28998.0,timestamp=38.1739071
fitness=112463.0,iteration=135,gap=34.6942930714414,delta=28968.0,timestamp=39.7333667
fitness=110333.0,iteration=139,gap=32.143242110306005,delta=26838.0,timestamp=40.9631058
fitness=110303.0,iteration=140,gap=32.107311815078745,delta=26808.0,timestamp=41.2650439
fitness=109799.0,iteration=151,gap=31.503682855260795,delta=26304.0,timestamp=44.8267055
fitness=101771.0,iteration=194,gap=21.888735852446253,delta=18276.0,timestamp=58.6915258
fitness=95765.0,iteration=199,gap=14.695490747948977,delta=12270.0,timestamp=60.2609245
fitness=95117.0,iteration=208,gap=13.919396371040182,delta=11622.0,timestamp=63.0749217
fitness=93491.0,iteration=217,gap=11.971974369722737,delta=9996.0,timestamp=65.8740542
fitness=93483.0,iteration=236,gap=11.962392957662136,delta=9988.0,timestamp=71.7879663
fitness=93355.0,iteration=273,gap=11.809090364692496,delta=9860.0,timestamp=82.9517639
fitness=91597.0,iteration=348,gap=9.703575064375112,delta=8102.0,timestamp=104.9669169
fitness=87689.0,iteration=357,gap=5.023055272770825,delta=4194.0,timestamp=107.5268523
fitness=87223.0,iteration=381,gap=4.464938020240733,delta=3728.0,timestamp=114.3827614
fitness=86945.0,iteration=386,gap=4.131983951134798,delta=3450.0,timestamp=115.8314151
