optimum=53538
execution_time=300.0315563,start_time=1.6604648,stop_time=301.6920211
[(45, 46), (11, 9), (25, 42), (78, 64), (60, 61), (6, 4), (8, 10), (39, 41), (47, 73), (69, 70), (28, 29), (53, 52), (48, 49), (65, 66), (71, 72), (54, 55), (17, 16), (74, 79), (31, 35), (67, 68), (7, 20), (59, 58), (5, 3), (18, 15), (51, 50), (37, 13), (56, 57), (38, 40), (32, 36), (27, 26), (22, 21), (0, 1), (12, 77), (24, 23), (34, 33), (14, 19), (63, 62), (44, 43), (30, 2), (76, 75)]
fitness=231426.0,iteration=0,gap=332.26493331839066,delta=177888.0,timestamp=1.8915187
fitness=72034.0,iteration=70,gap=34.547424259404536,delta=18496.0,timestamp=18.1005452
fitness=71738.0,iteration=74,gap=33.99454592999365,delta=18200.0,timestamp=18.9946815
fitness=71544.0,iteration=75,gap=33.632186484366244,delta=18006.0,timestamp=19.2065665
fitness=70686.0,iteration=76,gap=32.029586461952256,delta=17148.0,timestamp=19.4463525
fitness=70492.0,iteration=79,gap=31.667227016324855,delta=16954.0,timestamp=20.1143181
fitness=70462.0,iteration=80,gap=31.611192050506183,delta=16924.0,timestamp=20.3514707
fitness=69768.0,iteration=81,gap=30.31491650790093,delta=16230.0,timestamp=20.5842554
fitness=69448.0,iteration=82,gap=29.71721020583511,delta=15910.0,timestamp=20.8165811
fitness=69038.0,iteration=84,gap=28.951399006313274,delta=15500.0,timestamp=21.2723166
fitness=68576.0,iteration=85,gap=28.08846053270574,delta=15038.0,timestamp=21.4959762
fitness=68120.0,iteration=86,gap=27.236729052261943,delta=14582.0,timestamp=21.719571
fitness=67788.0,iteration=89,gap=26.616608763868655,delta=14250.0,timestamp=22.3705666
fitness=67254.0,iteration=90,gap=25.619186372296316,delta=13716.0,timestamp=22.6228959
fitness=66598.0,iteration=93,gap=24.393888453061376,delta=13060.0,timestamp=23.3160361
fitness=66560.0,iteration=95,gap=24.32291082969106,delta=13022.0,timestamp=23.7852599
fitness=66038.0,iteration=97,gap=23.347902424446186,delta=12500.0,timestamp=24.2558481
fitness=65432.0,iteration=99,gap=22.215996114909036,delta=11894.0,timestamp=24.7156998
fitness=65120.0,iteration=103,gap=21.63323247039486,delta=11582.0,timestamp=25.6392717
fitness=63850.0,iteration=134,gap=19.26108558407113,delta=10312.0,timestamp=32.6037086
fitness=62990.0,iteration=140,gap=17.654749897269227,delta=9452.0,timestamp=33.9257116
fitness=62982.0,iteration=142,gap=17.639807239717584,delta=9444.0,timestamp=34.349745
fitness=56458.0,iteration=146,gap=5.454070006350629,delta=2920.0,timestamp=35.1853161
fitness=56450.0,iteration=147,gap=5.439127348798984,delta=2912.0,timestamp=35.4276477
fitness=56426.0,iteration=153,gap=5.394299376144048,delta=2888.0,timestamp=36.7805418
fitness=55874.0,iteration=157,gap=4.363256005080504,delta=2336.0,timestamp=37.6880592
fitness=55850.0,iteration=191,gap=4.318428032425567,delta=2312.0,timestamp=45.3083512
fitness=55202.0,iteration=199,gap=3.1080727707422766,delta=1664.0,timestamp=47.093272
fitness=54898.0,iteration=207,gap=2.540251783779745,delta=1360.0,timestamp=48.9483605
