optimum=104772
execution_time=353.4461763,start_time=6.5599553,stop_time=360.0061316
[(37, 54), (58, 92), (24, 21), (140, 148), (145, 142), (41, 40), (35, 36), (8, 10), (120, 121), (20, 22), (146, 128), (39, 38), (47, 46), (124, 131), (4, 6), (7, 3), (99, 103), (100, 102), (115, 143), (117, 119), (13, 15), (42, 45), (134, 136), (141, 132), (73, 138), (135, 133), (130, 127), (107, 106), (61, 94), (0, 1), (126, 125), (56, 48), (71, 72), (113, 108), (30, 88), (66, 63), (116, 110), (14, 16), (109, 112), (89, 70), (114, 111), (19, 32), (62, 64), (5, 9), (85, 90), (81, 80), (118, 137), (65, 87), (77, 101), (129, 67), (34, 33), (139, 147), (11, 12), (59, 60), (79, 78), (98, 96), (144, 49), (104, 105), (93, 75), (43, 44), (2, 51), (95, 97), (53, 55), (76, 149), (25, 23), (68, 69), (74, 91), (17, 18), (57, 31), (83, 86), (123, 122), (50, 52), (84, 82), (27, 28), (29, 26)]
fitness=530492.0,iteration=0,gap=406.3299354789447,delta=425720.0,timestamp=6.9822194
fitness=527026.0,iteration=1,gap=403.02179971748177,delta=422254.0,timestamp=7.422151
fitness=523532.0,iteration=2,gap=399.68693925858054,delta=418760.0,timestamp=7.8340964
fitness=499072.0,iteration=3,gap=376.341007139312,delta=394300.0,timestamp=8.2565585
fitness=469964.0,iteration=5,gap=348.55877524529456,delta=365192.0,timestamp=9.1419216
fitness=468762.0,iteration=6,gap=347.4115221624098,delta=363990.0,timestamp=9.5661316
fitness=462944.0,iteration=10,gap=341.85851181613407,delta=358172.0,timestamp=11.1371264
fitness=445212.0,iteration=11,gap=324.9341427098843,delta=340440.0,timestamp=11.5101039
fitness=444498.0,iteration=12,gap=324.25266292520905,delta=339726.0,timestamp=11.9139055
fitness=442592.0,iteration=14,gap=322.43347459244836,delta=337820.0,timestamp=12.6667271
fitness=435092.0,iteration=15,gap=315.27507349291795,delta=330320.0,timestamp=13.0925252
fitness=422998.0,iteration=16,gap=303.73191310655517,delta=318226.0,timestamp=13.4939896
fitness=418372.0,iteration=19,gap=299.3166113083648,delta=313600.0,timestamp=14.6242232
fitness=414876.0,iteration=20,gap=295.9798419425037,delta=310104.0,timestamp=15.0136536
fitness=411192.0,iteration=21,gap=292.46363532241435,delta=306420.0,timestamp=15.4333356
fitness=409630.0,iteration=22,gap=290.9727789867522,delta=304858.0,timestamp=15.8582307
fitness=389658.0,iteration=23,gap=271.91043408544266,delta=284886.0,timestamp=16.2724527
fitness=371660.0,iteration=26,gap=254.73218035352957,delta=266888.0,timestamp=17.4360487
fitness=366624.0,iteration=32,gap=249.92555262856487,delta=261852.0,timestamp=19.7559646
fitness=360334.0,iteration=34,gap=243.9220402397587,delta=255562.0,timestamp=20.5890523
fitness=357900.0,iteration=35,gap=241.5989004695911,delta=253128.0,timestamp=20.9748269
fitness=353614.0,iteration=36,gap=237.50811285457948,delta=248842.0,timestamp=21.3827454
fitness=343744.0,iteration=38,gap=228.08765700759744,delta=238972.0,timestamp=22.1449444
fitness=342420.0,iteration=41,gap=226.82396060016035,delta=237648.0,timestamp=23.2931274
fitness=340926.0,iteration=42,gap=225.39800710113389,delta=236154.0,timestamp=23.7054211
fitness=337874.0,iteration=43,gap=222.485015080365,delta=233102.0,timestamp=24.097375
fitness=331882.0,iteration=45,gap=216.76592982858014,delta=227110.0,timestamp=24.8717186
fitness=325570.0,iteration=46,gap=210.74141946321538,delta=220798.0,timestamp=25.2961964
fitness=316300.0,iteration=48,gap=201.8936357041958,delta=211528.0,timestamp=26.0668648
fitness=310480.0,iteration=51,gap=196.33871645096016,delta=205708.0,timestamp=27.3031718
fitness=307720.0,iteration=52,gap=193.70442484633298,delta=202948.0,timestamp=27.6939834
fitness=304902.0,iteration=54,gap=191.01477493986943,delta=200130.0,timestamp=28.4924329
fitness=291242.0,iteration=56,gap=177.97694040392471,delta=186470.0,timestamp=29.3205256
fitness=281382.0,iteration=59,gap=168.56602909174208,delta=176610.0,timestamp=30.5737503
fitness=281296.0,iteration=60,gap=168.48394609246748,delta=176524.0,timestamp=30.9776766
fitness=280206.0,iteration=61,gap=167.4435917993357,delta=175434.0,timestamp=31.4029167
fitness=278186.0,iteration=63,gap=165.51559576986216,delta=173414.0,timestamp=32.2079422
fitness=274968.0,iteration=64,gap=162.44416447142368,delta=170196.0,timestamp=32.6203827
fitness=272542.0,iteration=66,gap=160.12866032909557,delta=167770.0,timestamp=33.4287482
fitness=269396.0,iteration=67,gap=157.12594968121255,delta=164624.0,timestamp=33.8450402
fitness=261700.0,iteration=68,gap=149.78047569961439,delta=156928.0,timestamp=34.2711141
fitness=258946.0,iteration=73,gap=147.1519108158668,delta=154174.0,timestamp=36.278699
fitness=258266.0,iteration=74,gap=146.50288244950943,delta=153494.0,timestamp=36.6731214
fitness=257018.0,iteration=75,gap=145.31172450654753,delta=152246.0,timestamp=37.0533347
fitness=254378.0,iteration=76,gap=142.79196731951285,delta=149606.0,timestamp=37.4414226
fitness=248210.0,iteration=77,gap=136.90489825525904,delta=143438.0,timestamp=37.8074241
fitness=245778.0,iteration=81,gap=134.58366739205132,delta=141006.0,timestamp=39.3483269
fitness=243136.0,iteration=82,gap=132.06200129805674,delta=138364.0,timestamp=39.7305521
fitness=237630.0,iteration=83,gap=126.80678043752147,delta=132858.0,timestamp=40.1012561
fitness=235014.0,iteration=87,gap=124.30993013400527,delta=130242.0,timestamp=41.6488063
fitness=234184.0,iteration=89,gap=123.51773374565724,delta=129412.0,timestamp=42.4147389
fitness=233644.0,iteration=90,gap=123.00232886649106,delta=128872.0,timestamp=42.7880757
fitness=230820.0,iteration=91,gap=120.30695223914788,delta=126048.0,timestamp=43.1631188
fitness=229918.0,iteration=93,gap=119.44603520024435,delta=125146.0,timestamp=43.9101954
fitness=228836.0,iteration=94,gap=118.41331653495209,delta=124064.0,timestamp=44.2922798
fitness=227916.0,iteration=95,gap=117.53521933340969,delta=123144.0,timestamp=44.6533068
fitness=222642.0,iteration=96,gap=112.50143168021991,delta=117870.0,timestamp=45.0134165
fitness=222346.0,iteration=100,gap=112.21891345015844,delta=117574.0,timestamp=46.5014569
fitness=221084.0,iteration=101,gap=111.01439315847745,delta=116312.0,timestamp=46.8783958
fitness=219776.0,iteration=103,gap=109.76596800671936,delta=115004.0,timestamp=47.6394753
fitness=216356.0,iteration=104,gap=106.50173710533349,delta=111584.0,timestamp=48.002523
fitness=214342.0,iteration=105,gap=104.57946779673959,delta=109570.0,timestamp=48.3606523
fitness=212524.0,iteration=108,gap=102.84427137021342,delta=107752.0,timestamp=49.4237968
fitness=211674.0,iteration=109,gap=102.03298591226664,delta=106902.0,timestamp=49.8114987
fitness=210968.0,iteration=110,gap=101.35914175543084,delta=106196.0,timestamp=50.1787213
fitness=208166.0,iteration=111,gap=98.68476310464628,delta=103394.0,timestamp=50.5404858
fitness=206884.0,iteration=112,gap=97.46115374336655,delta=102112.0,timestamp=50.9096552
fitness=205792.0,iteration=114,gap=96.41889054327491,delta=101020.0,timestamp=51.7198378
fitness=204820.0,iteration=115,gap=95.49116176077578,delta=100048.0,timestamp=52.0968292
fitness=203532.0,iteration=116,gap=94.26182567861643,delta=98760.0,timestamp=52.4573784
fitness=202866.0,iteration=117,gap=93.62615966097813,delta=98094.0,timestamp=52.8402989
fitness=201902.0,iteration=119,gap=92.70606650631848,delta=97130.0,timestamp=53.6173174
fitness=201440.0,iteration=120,gap=92.26510899858741,delta=96668.0,timestamp=54.02654
fitness=200862.0,iteration=121,gap=91.7134348871836,delta=96090.0,timestamp=54.4167906
fitness=199016.0,iteration=122,gap=89.95151376321918,delta=94244.0,timestamp=54.8125968
fitness=196446.0,iteration=123,gap=87.49856831978009,delta=91674.0,timestamp=55.2093874
fitness=193484.0,iteration=125,gap=84.67147711220555,delta=88712.0,timestamp=55.9630589
fitness=192080.0,iteration=126,gap=83.33142442637346,delta=87308.0,timestamp=56.3562754
fitness=189296.0,iteration=128,gap=80.67422593822778,delta=84524.0,timestamp=57.0994459
fitness=188490.0,iteration=130,gap=79.90493643339823,delta=83718.0,timestamp=57.8704285
fitness=187784.0,iteration=131,gap=79.23109227656244,delta=83012.0,timestamp=58.2213118
fitness=187312.0,iteration=134,gap=78.78059023403199,delta=82540.0,timestamp=59.3629793
fitness=185872.0,iteration=135,gap=77.40617722292215,delta=81100.0,timestamp=59.7739702
fitness=185738.0,iteration=136,gap=77.27828045661055,delta=80966.0,timestamp=60.1305844
