optimum=69731
execution_time=358.0429942,start_time=1.9557193,stop_time=359.9987135
[(77, 66), (76, 75), (78, 79), (40, 41), (52, 53), (30, 29), (61, 60), (59, 58), (80, 81), (72, 68), (28, 31), (51, 42), (48, 47), (83, 89), (64, 65), (26, 27), (70, 71), (18, 85), (4, 13), (16, 17), (69, 67), (87, 8), (6, 5), (74, 73), (55, 54), (49, 50), (86, 25), (84, 82), (37, 88), (10, 9), (0, 1), (44, 43), (7, 32), (46, 45), (3, 2), (62, 63), (22, 19), (20, 21), (11, 12), (36, 35), (38, 39), (15, 14), (34, 33), (56, 57), (24, 23)]
fitness=288299.0,iteration=0,gap=313.44452252226415,delta=218568.0,timestamp=2.1709704
fitness=106313.0,iteration=76,gap=52.46160244367641,delta=36582.0,timestamp=20.4660082
fitness=106065.0,iteration=78,gap=52.10595000788746,delta=36334.0,timestamp=20.9606166
fitness=100151.0,iteration=80,gap=43.62478668024264,delta=30420.0,timestamp=21.4520666
fitness=99035.0,iteration=82,gap=42.02435071919233,delta=29304.0,timestamp=21.9371389
fitness=98951.0,iteration=86,gap=41.903887797392834,delta=29220.0,timestamp=22.9422463
fitness=98619.0,iteration=87,gap=41.427772439804386,delta=28888.0,timestamp=23.1964168
fitness=97835.0,iteration=88,gap=40.30345183634252,delta=28104.0,timestamp=23.4432173
fitness=97679.0,iteration=89,gap=40.07973498157204,delta=27948.0,timestamp=23.6733428
fitness=96479.0,iteration=92,gap=38.35883609872223,delta=26748.0,timestamp=24.4292026
fitness=96333.0,iteration=99,gap=38.149460067975504,delta=26602.0,timestamp=26.0974662
fitness=88241.0,iteration=100,gap=26.544865267958293,delta=18510.0,timestamp=26.328379
fitness=88095.0,iteration=103,gap=26.33548923721157,delta=18364.0,timestamp=27.05309
fitness=85571.0,iteration=104,gap=22.715865253617473,delta=15840.0,timestamp=27.2794019
fitness=85425.0,iteration=106,gap=22.506489222870744,delta=15694.0,timestamp=27.7966077
fitness=83411.0,iteration=108,gap=19.618247264487817,delta=13680.0,timestamp=28.3051449
fitness=83265.0,iteration=109,gap=19.408871233741092,delta=13534.0,timestamp=28.5687656
fitness=81681.0,iteration=113,gap=17.137284708379344,delta=11950.0,timestamp=29.5104807
fitness=81177.0,iteration=115,gap=16.414507177582426,delta=11446.0,timestamp=30.0240065
fitness=81069.0,iteration=117,gap=16.259626278125943,delta=11338.0,timestamp=30.5229595
fitness=80601.0,iteration=119,gap=15.588475713814514,delta=10870.0,timestamp=31.0213236
fitness=80565.0,iteration=120,gap=15.53684874732902,delta=10834.0,timestamp=31.296729
fitness=79989.0,iteration=122,gap=14.710817283561115,delta=10258.0,timestamp=31.7818942
fitness=79047.0,iteration=123,gap=13.359911660524013,delta=9316.0,timestamp=32.004561
fitness=78921.0,iteration=125,gap=13.179217277824783,delta=9190.0,timestamp=32.4963409
fitness=78593.0,iteration=135,gap=12.708838249845837,delta=8862.0,timestamp=34.8959846
fitness=78577.0,iteration=143,gap=12.685892931407839,delta=8846.0,timestamp=36.7781884
fitness=78569.0,iteration=149,gap=12.674420272188842,delta=8838.0,timestamp=38.2276532
fitness=77457.0,iteration=158,gap=11.079720640748016,delta=7726.0,timestamp=40.4045143
fitness=77339.0,iteration=170,gap=10.910498917267786,delta=7608.0,timestamp=43.3283425
fitness=76763.0,iteration=195,gap=10.084467453499878,delta=7032.0,timestamp=49.2882667
fitness=76211.0,iteration=196,gap=9.292853967388966,delta=6480.0,timestamp=49.5378548
fitness=75635.0,iteration=201,gap=8.466822503621058,delta=5904.0,timestamp=51.0011314
fitness=75079.0,iteration=207,gap=7.669472687900647,delta=5348.0,timestamp=52.6981104
fitness=74851.0,iteration=222,gap=7.342501900159183,delta=5120.0,timestamp=57.002837
fitness=74457.0,iteration=229,gap=6.777473433623496,delta=4726.0,timestamp=59.0097431
fitness=74145.0,iteration=245,gap=6.330039724082545,delta=4414.0,timestamp=63.8363291
fitness=74141.0,iteration=281,gap=6.324303394473047,delta=4410.0,timestamp=74.6608611
