optimum=83495
execution_time=357.31710080000005,start_time=2.6798727,stop_time=359.9969735
[(75, 65), (2, 18), (38, 37), (40, 39), (14, 15), (99, 57), (73, 54), (24, 25), (16, 17), (22, 23), (46, 47), (13, 81), (92, 97), (82, 84), (50, 53), (19, 20), (64, 63), (35, 31), (1, 0), (10, 9), (71, 69), (76, 68), (48, 49), (32, 36), (80, 79), (3, 4), (98, 41), (62, 61), (55, 56), (30, 29), (21, 26), (94, 96), (90, 89), (60, 95), (43, 42), (52, 51), (8, 7), (74, 88), (72, 70), (86, 87), (44, 45), (12, 11), (85, 83), (67, 66), (77, 78), (58, 59), (28, 27), (91, 93), (34, 33), (6, 5)]
fitness=351077.0,iteration=0,gap=320.476675250015,delta=267582.0,timestamp=2.9632162
fitness=216821.0,iteration=26,gap=159.68141804898497,delta=133326.0,timestamp=10.5796861
fitness=215135.0,iteration=27,gap=157.66213545721303,delta=131640.0,timestamp=10.8854969
fitness=211591.0,iteration=28,gap=153.4175699143661,delta=128096.0,timestamp=11.1707561
fitness=209943.0,iteration=30,gap=151.44379902988203,delta=126448.0,timestamp=11.7591288
fitness=206763.0,iteration=31,gap=147.63518773579256,delta=123268.0,timestamp=12.0482095
fitness=201801.0,iteration=32,gap=141.6923169052039,delta=118306.0,timestamp=12.3450851
fitness=194953.0,iteration=33,gap=133.49062818132822,delta=111458.0,timestamp=12.6248891
fitness=192571.0,iteration=36,gap=130.63776274028385,delta=109076.0,timestamp=13.4861307
fitness=188521.0,iteration=39,gap=125.78717288460386,delta=105026.0,timestamp=14.3655638
fitness=182611.0,iteration=40,gap=118.70890472483381,delta=99116.0,timestamp=14.6586886
fitness=182511.0,iteration=42,gap=118.5891370740763,delta=99016.0,timestamp=15.2287334
fitness=178079.0,iteration=43,gap=113.28103479250255,delta=94584.0,timestamp=15.5384076
fitness=178055.0,iteration=44,gap=113.25229055632073,delta=94560.0,timestamp=15.8282368
fitness=176979.0,iteration=46,gap=111.96359063416972,delta=93484.0,timestamp=16.4382765
fitness=169727.0,iteration=47,gap=103.2780406012336,delta=86232.0,timestamp=16.7215599
fitness=164125.0,iteration=51,gap=96.56865680579676,delta=80630.0,timestamp=17.885036
fitness=161357.0,iteration=54,gap=93.2534882328283,delta=77862.0,timestamp=18.7741019
fitness=159263.0,iteration=56,gap=90.74555362596563,delta=75768.0,timestamp=19.3421247
fitness=159037.0,iteration=57,gap=90.47487873525361,delta=75542.0,timestamp=19.6271739
fitness=156885.0,iteration=58,gap=87.89747889095155,delta=73390.0,timestamp=19.9233469
fitness=154407.0,iteration=59,gap=84.92963650517996,delta=70912.0,timestamp=20.2072074
fitness=153251.0,iteration=61,gap=83.54512246242291,delta=69756.0,timestamp=20.7905294
fitness=147869.0,iteration=63,gap=77.09922749865261,delta=64374.0,timestamp=21.3495891
fitness=146629.0,iteration=66,gap=75.61410862925923,delta=63134.0,timestamp=22.2229224
fitness=142457.0,iteration=67,gap=70.61740223965506,delta=58962.0,timestamp=22.4988454
fitness=140861.0,iteration=68,gap=68.70591053356489,delta=57366.0,timestamp=22.7906704
fitness=137487.0,iteration=69,gap=64.6649499970058,delta=53992.0,timestamp=23.0854299
fitness=136163.0,iteration=70,gap=63.07922630097611,delta=52668.0,timestamp=23.3679114
fitness=134687.0,iteration=72,gap=61.311455775794954,delta=51192.0,timestamp=23.9685993
fitness=134179.0,iteration=73,gap=60.70303610994671,delta=50684.0,timestamp=24.2503228
fitness=131159.0,iteration=74,gap=57.086053057069286,delta=47664.0,timestamp=24.539251
fitness=129225.0,iteration=77,gap=54.76974669141865,delta=45730.0,timestamp=25.3819026
fitness=126677.0,iteration=79,gap=51.71806695011677,delta=43182.0,timestamp=25.9592517
fitness=125159.0,iteration=81,gap=49.89999401161746,delta=41664.0,timestamp=26.5159109
fitness=124245.0,iteration=84,gap=48.80531768369363,delta=40750.0,timestamp=27.3841656
fitness=122181.0,iteration=85,gap=46.33331337205821,delta=38686.0,timestamp=27.6745367
fitness=120739.0,iteration=86,gap=44.60626384813462,delta=37244.0,timestamp=27.9547556
fitness=119223.0,iteration=87,gap=42.79058626265046,delta=35728.0,timestamp=28.2367188
fitness=118657.0,iteration=90,gap=42.11270135936284,delta=35162.0,timestamp=29.1216899
fitness=118537.0,iteration=91,gap=41.968980178453805,delta=35042.0,timestamp=29.4141154
fitness=118173.0,iteration=92,gap=41.533025929696386,delta=34678.0,timestamp=29.6741993
fitness=118121.0,iteration=94,gap=41.47074675130247,delta=34626.0,timestamp=30.22338
fitness=116451.0,iteration=95,gap=39.47062698365171,delta=32956.0,timestamp=30.4977826
fitness=116019.0,iteration=96,gap=38.95323073237918,delta=32524.0,timestamp=30.7872745
fitness=114423.0,iteration=98,gap=37.041739026289,delta=30928.0,timestamp=31.3531328
fitness=114113.0,iteration=100,gap=36.67045930894066,delta=30618.0,timestamp=31.8888152
fitness=112009.0,iteration=101,gap=34.150547937002216,delta=28514.0,timestamp=32.1827039
fitness=111029.0,iteration=102,gap=32.976824959578416,delta=27534.0,timestamp=32.4693469
fitness=107335.0,iteration=104,gap=28.552607940595244,delta=23840.0,timestamp=33.0399157
fitness=104665.0,iteration=107,gap=25.35481166536918,delta=21170.0,timestamp=33.9126085
fitness=103865.0,iteration=108,gap=24.396670459308943,delta=20370.0,timestamp=34.1929044
fitness=101255.0,iteration=109,gap=21.2707347745374,delta=17760.0,timestamp=34.4835727
fitness=100603.0,iteration=110,gap=20.489849691598298,delta=17108.0,timestamp=34.7844225
fitness=100587.0,iteration=113,gap=20.470686867477095,delta=17092.0,timestamp=35.631905
fitness=99925.0,iteration=114,gap=19.677825019462244,delta=16430.0,timestamp=35.894137
fitness=99679.0,iteration=122,gap=19.38319659859872,delta=16184.0,timestamp=38.1618139
fitness=99103.0,iteration=125,gap=18.693334930235345,delta=15608.0,timestamp=39.0149656
fitness=99007.0,iteration=129,gap=18.578357985508116,delta=15512.0,timestamp=40.1592282
fitness=98431.0,iteration=130,gap=17.88849631714474,delta=14936.0,timestamp=40.4488578
fitness=94125.0,iteration=134,gap=12.73130127552548,delta=10630.0,timestamp=41.598107
fitness=93719.0,iteration=140,gap=12.245044613449906,delta=10224.0,timestamp=43.3311876
fitness=93321.0,iteration=144,gap=11.768369363434935,delta=9826.0,timestamp=44.4323026
fitness=93177.0,iteration=147,gap=11.595903946344093,delta=9682.0,timestamp=45.3041857
fitness=92079.0,iteration=150,gap=10.280855141026409,delta=8584.0,timestamp=46.1705412
fitness=92065.0,iteration=153,gap=10.264087669920356,delta=8570.0,timestamp=47.0468108
