optimum=130178
execution_time=343.3798832,start_time=16.6089071,stop_time=359.9887903
[(134, 103), (196, 187), (12, 14), (123, 60), (105, 188), (44, 32), (78, 161), (81, 82), (176, 98), (35, 170), (93, 62), (4, 5), (114, 112), (22, 195), (43, 45), (27, 86), (37, 41), (172, 173), (167, 169), (163, 137), (181, 180), (116, 152), (51, 197), (25, 9), (21, 20), (159, 164), (128, 127), (85, 83), (59, 58), (19, 184), (142, 144), (70, 199), (54, 75), (153, 46), (145, 146), (16, 190), (64, 11), (80, 79), (157, 154), (174, 175), (2, 1), (47, 194), (115, 77), (171, 131), (185, 186), (18, 17), (24, 69), (52, 166), (121, 50), (0, 8), (26, 30), (106, 124), (33, 139), (13, 192), (160, 162), (66, 65), (135, 63), (48, 38), (138, 168), (92, 97), (117, 119), (113, 36), (191, 57), (107, 68), (178, 179), (102, 101), (39, 42), (74, 182), (23, 67), (156, 155), (72, 73), (49, 104), (40, 158), (147, 148), (193, 55), (133, 132), (76, 71), (130, 129), (56, 6), (177, 189), (110, 108), (100, 99), (53, 88), (126, 10), (34, 140), (3, 61), (90, 91), (151, 149), (96, 95), (109, 150), (15, 7), (120, 125), (84, 31), (141, 143), (198, 183), (118, 122), (111, 94), (28, 29), (136, 165), (89, 87)]
fitness=697310.0,iteration=0,gap=435.65886708967724,delta=567132.0,timestamp=17.2301893
fitness=436708.0,iteration=73,gap=235.46989506675473,delta=306530.0,timestamp=61.0064472
fitness=431154.0,iteration=75,gap=231.203429150855,delta=300976.0,timestamp=62.069439
fitness=431070.0,iteration=78,gap=231.13890211863753,delta=300892.0,timestamp=63.7334157
fitness=427268.0,iteration=80,gap=228.21828573184408,delta=297090.0,timestamp=64.8429913
fitness=427012.0,iteration=81,gap=228.0216319193719,delta=296834.0,timestamp=65.3516748
fitness=422986.0,iteration=84,gap=224.92894344666533,delta=292808.0,timestamp=66.9792295
fitness=418856.0,iteration=86,gap=221.7563643626419,delta=288678.0,timestamp=68.1035406
fitness=418316.0,iteration=87,gap=221.34154772695845,delta=288138.0,timestamp=68.6665448
fitness=415508.0,iteration=88,gap=219.18450122140456,delta=285330.0,timestamp=69.2123076
fitness=412908.0,iteration=89,gap=217.18723593848424,delta=282730.0,timestamp=69.7624367
fitness=412720.0,iteration=90,gap=217.04281829494997,delta=282542.0,timestamp=70.3239611
fitness=408960.0,iteration=92,gap=214.15446542426523,delta=278782.0,timestamp=71.3637884
fitness=408114.0,iteration=94,gap=213.5045860283612,delta=277936.0,timestamp=72.4379013
fitness=405706.0,iteration=95,gap=211.654811104795,delta=275528.0,timestamp=72.9976078
fitness=403982.0,iteration=96,gap=210.33047058642782,delta=273804.0,timestamp=73.5015427
fitness=398734.0,iteration=97,gap=206.2990674307487,delta=268556.0,timestamp=74.04158
fitness=398036.0,iteration=98,gap=205.76287852018007,delta=267858.0,timestamp=74.6065852
fitness=397806.0,iteration=99,gap=205.5861973605371,delta=267628.0,timestamp=75.1466779
fitness=389386.0,iteration=100,gap=199.11813055969517,delta=259208.0,timestamp=75.7306877
fitness=385694.0,iteration=101,gap=196.28201385794836,delta=255516.0,timestamp=76.3118376
fitness=385208.0,iteration=103,gap=195.90867888583324,delta=255030.0,timestamp=77.4207441
fitness=382334.0,iteration=105,gap=193.70093256925134,delta=252156.0,timestamp=78.4861203
fitness=382016.0,iteration=107,gap=193.4566516615711,delta=251838.0,timestamp=79.5678735
fitness=379772.0,iteration=108,gap=191.73285808661987,delta=249594.0,timestamp=80.1272111
fitness=376690.0,iteration=110,gap=189.3653305474043,delta=246512.0,timestamp=81.2195943
fitness=374278.0,iteration=112,gap=187.51248290801826,delta=244100.0,timestamp=82.2973917
fitness=371960.0,iteration=113,gap=185.73184409039928,delta=241782.0,timestamp=82.8560284
fitness=369400.0,iteration=114,gap=183.76530596567778,delta=239222.0,timestamp=83.3959131
fitness=365826.0,iteration=115,gap=181.0198343806173,delta=235648.0,timestamp=83.9482752
fitness=363224.0,iteration=117,gap=179.02103273978707,delta=233046.0,timestamp=85.0104531
fitness=358228.0,iteration=118,gap=175.1832106807602,delta=228050.0,timestamp=85.5694131
fitness=355946.0,iteration=120,gap=173.43022630552014,delta=225768.0,timestamp=86.6311505
fitness=352858.0,iteration=121,gap=171.05808969257478,delta=222680.0,timestamp=87.1531321
fitness=351194.0,iteration=122,gap=169.77983991150577,delta=221016.0,timestamp=87.7213992
fitness=349282.0,iteration=123,gap=168.3110817496044,delta=219104.0,timestamp=88.2712137
fitness=347022.0,iteration=124,gap=166.57499731137366,delta=216844.0,timestamp=88.820939
fitness=345900.0,iteration=125,gap=165.71310052389805,delta=215722.0,timestamp=89.3987546
fitness=345400.0,iteration=127,gap=165.32901104641337,delta=215222.0,timestamp=90.4886995
fitness=344074.0,iteration=128,gap=164.310405752124,delta=213896.0,timestamp=91.0320271
fitness=341300.0,iteration=129,gap=162.17947733103904,delta=211122.0,timestamp=91.5947564
fitness=338428.0,iteration=131,gap=159.97326737236705,delta=208250.0,timestamp=92.6906605
