optimum=47234
execution_time=300.0199541,start_time=0.8253874,stop_time=300.8453415
[(47, 66), (40, 41), (58, 57), (7, 6), (20, 63), (26, 25), (34, 35), (56, 55), (50, 46), (17, 18), (42, 43), (45, 44), (38, 39), (0, 1), (52, 51), (61, 59), (15, 14), (67, 64), (23, 24), (69, 13), (37, 36), (16, 19), (8, 11), (53, 54), (5, 4), (60, 62), (27, 65), (10, 9), (30, 31), (32, 29), (49, 48), (68, 12), (21, 22), (3, 2), (28, 33)]
fitness=194876.0,iteration=0,gap=312.5756870051234,delta=147642.0,timestamp=0.9434008
fitness=71774.0,iteration=51,gap=51.95410085955032,delta=24540.0,timestamp=7.3439069
fitness=70374.0,iteration=52,gap=48.99013422534615,delta=23140.0,timestamp=7.4705991
fitness=69750.0,iteration=53,gap=47.66905195410086,delta=22516.0,timestamp=7.5993987
fitness=69520.0,iteration=55,gap=47.1821145784816,delta=22286.0,timestamp=7.8414938
fitness=69176.0,iteration=56,gap=46.45382563407715,delta=21942.0,timestamp=7.9659792
fitness=68166.0,iteration=57,gap=44.31553541940128,delta=20932.0,timestamp=8.089144
fitness=67952.0,iteration=58,gap=43.862471948172924,delta=20718.0,timestamp=8.2020085
fitness=66824.0,iteration=62,gap=41.47436168861414,delta=19590.0,timestamp=8.6918041
fitness=66030.0,iteration=66,gap=39.79336918321548,delta=18796.0,timestamp=9.1815285
fitness=65260.0,iteration=71,gap=38.163187534403185,delta=18026.0,timestamp=9.8111141
fitness=64872.0,iteration=75,gap=37.34174535292374,delta=17638.0,timestamp=10.2969877
fitness=63584.0,iteration=77,gap=34.6148960494559,delta=16350.0,timestamp=10.5423476
fitness=61022.0,iteration=79,gap=29.19083710886226,delta=13788.0,timestamp=10.7965663
fitness=60634.0,iteration=80,gap=28.369394927382817,delta=13400.0,timestamp=10.9139247
fitness=59346.0,iteration=81,gap=25.642545623914977,delta=12112.0,timestamp=11.0325127
fitness=59140.0,iteration=83,gap=25.206419104882077,delta=11906.0,timestamp=11.2853693
fitness=58958.0,iteration=84,gap=24.821103442435533,delta=11724.0,timestamp=11.401364
fitness=57960.0,iteration=86,gap=22.708218656052843,delta=10726.0,timestamp=11.6464328
fitness=56686.0,iteration=87,gap=20.011009018927044,delta=9452.0,timestamp=11.7765223
fitness=55302.0,iteration=88,gap=17.080916289113773,delta=8068.0,timestamp=11.890736
fitness=51086.0,iteration=90,gap=8.155142482110344,delta=3852.0,timestamp=12.1384665
fitness=50928.0,iteration=92,gap=7.820637676250159,delta=3694.0,timestamp=12.3984201
fitness=50616.0,iteration=93,gap=7.160096540627514,delta=3382.0,timestamp=12.5211205
fitness=48456.0,iteration=105,gap=2.5871194478553585,delta=1222.0,timestamp=14.0102705
fitness=48410.0,iteration=114,gap=2.489731972731507,delta=1176.0,timestamp=15.1327883
fitness=48106.0,iteration=132,gap=1.8461277893043149,delta=872.0,timestamp=17.3573401
fitness=47244.0,iteration=138,gap=0.021171190244315536,delta=10.0,timestamp=18.1102121
