optimum=69731
execution_time=300.0447703,start_time=1.7252874,stop_time=301.7700577
[(36, 35), (85, 77), (71, 72), (38, 39), (73, 74), (86, 25), (33, 34), (28, 29), (22, 21), (89, 83), (20, 24), (45, 46), (87, 66), (64, 65), (11, 9), (48, 47), (10, 8), (31, 30), (23, 19), (6, 5), (0, 1), (18, 32), (52, 53), (68, 67), (63, 62), (51, 42), (16, 15), (69, 70), (49, 50), (56, 57), (78, 79), (76, 75), (17, 14), (60, 61), (13, 12), (7, 4), (27, 26), (82, 84), (3, 2), (44, 43), (54, 55), (81, 80), (40, 41), (59, 58), (37, 88)]
fitness=297879.0,iteration=0,gap=327.18303193701513,delta=228148.0,timestamp=1.918742
fitness=124215.0,iteration=43,gap=78.1345456109908,delta=54484.0,timestamp=11.197385
fitness=121147.0,iteration=45,gap=73.7347808005048,delta=51416.0,timestamp=11.5935994
fitness=118181.0,iteration=46,gap=69.48129239506102,delta=48450.0,timestamp=11.8116144
fitness=117971.0,iteration=47,gap=69.1801350905623,delta=48240.0,timestamp=12.0253684
fitness=117775.0,iteration=48,gap=68.89905493969684,delta=48044.0,timestamp=12.2237609
fitness=117035.0,iteration=49,gap=67.83783396193945,delta=47304.0,timestamp=12.4333799
fitness=111285.0,iteration=50,gap=59.59186014828413,delta=41554.0,timestamp=12.632512
fitness=109509.0,iteration=53,gap=57.0449298016664,delta=39778.0,timestamp=13.2269635
fitness=108517.0,iteration=54,gap=55.62232005851057,delta=38786.0,timestamp=13.4569562
fitness=106259.0,iteration=55,gap=52.384161993948176,delta=36528.0,timestamp=13.6404853
fitness=104425.0,iteration=57,gap=49.754054867992714,delta=34694.0,timestamp=14.0772311
fitness=104123.0,iteration=58,gap=49.32096198247552,delta=34392.0,timestamp=14.2996983
fitness=103051.0,iteration=59,gap=47.78362564712968,delta=33320.0,timestamp=14.5145402
fitness=101551.0,iteration=61,gap=45.63250204356743,delta=31820.0,timestamp=14.9347949
fitness=101143.0,iteration=62,gap=45.04739642339849,delta=31412.0,timestamp=15.1241271
fitness=99673.0,iteration=63,gap=42.93929529190748,delta=29942.0,timestamp=15.3264937
fitness=97983.0,iteration=64,gap=40.515696031893995,delta=28252.0,timestamp=15.550305
fitness=97013.0,iteration=65,gap=39.1246361015904,delta=27282.0,timestamp=15.756461
fitness=95377.0,iteration=68,gap=36.77847729130516,delta=25646.0,timestamp=16.3596641
fitness=95047.0,iteration=73,gap=36.30523009852146,delta=25316.0,timestamp=17.4615173
fitness=92427.0,iteration=74,gap=32.54793420429938,delta=22696.0,timestamp=17.6807117
fitness=92335.0,iteration=76,gap=32.41599862328089,delta=22604.0,timestamp=18.0960537
fitness=92209.0,iteration=78,gap=32.23530424058166,delta=22478.0,timestamp=18.5231963
fitness=90707.0,iteration=79,gap=30.081312472214655,delta=20976.0,timestamp=18.7611745
fitness=89081.0,iteration=85,gap=27.749494485953164,delta=19350.0,timestamp=20.004156
fitness=88671.0,iteration=88,gap=27.16152070097948,delta=18940.0,timestamp=20.6854029
fitness=88641.0,iteration=95,gap=27.118498228908233,delta=18910.0,timestamp=22.1265606
fitness=87703.0,iteration=103,gap=25.773328935480635,delta=17972.0,timestamp=23.7752343
fitness=87369.0,iteration=117,gap=25.294345413087438,delta=17638.0,timestamp=26.7730231
fitness=87135.0,iteration=121,gap=24.958770130931722,delta=17404.0,timestamp=27.5572559
fitness=86431.0,iteration=123,gap=23.949176119659835,delta=16700.0,timestamp=27.9503656
fitness=86197.0,iteration=126,gap=23.613600837504123,delta=16466.0,timestamp=28.5798624
fitness=85553.0,iteration=132,gap=22.690051770374726,delta=15822.0,timestamp=29.8831552
fitness=84065.0,iteration=139,gap=20.556137155640965,delta=14334.0,timestamp=31.4131283
fitness=83741.0,iteration=156,gap=20.091494457271512,delta=14010.0,timestamp=35.0204324
fitness=82565.0,iteration=160,gap=18.405013552078703,delta=12834.0,timestamp=35.8880471
fitness=82535.0,iteration=161,gap=18.361991080007456,delta=12804.0,timestamp=36.0865167
fitness=80059.0,iteration=172,gap=14.811203051727354,delta=10328.0,timestamp=38.3062847
fitness=78591.0,iteration=231,gap=12.705970085041088,delta=8860.0,timestamp=50.1029259
fitness=78087.0,iteration=235,gap=11.983192554244166,delta=8356.0,timestamp=50.9445645
fitness=78055.0,iteration=256,gap=11.937301917368172,delta=8324.0,timestamp=55.0920061
fitness=76599.0,iteration=257,gap=9.849277939510404,delta=6868.0,timestamp=55.2770251
fitness=76567.0,iteration=260,gap=9.803387302634409,delta=6836.0,timestamp=55.8803775
fitness=72909.0,iteration=261,gap=4.557513874747244,delta=3178.0,timestamp=56.062485
fitness=72383.0,iteration=269,gap=3.803186531098077,delta=2652.0,timestamp=57.5892263
fitness=72333.0,iteration=279,gap=3.731482410979335,delta=2602.0,timestamp=59.5681911
fitness=71925.0,iteration=283,gap=3.1463767908104,delta=2194.0,timestamp=60.4692526
fitness=71801.0,iteration=294,gap=2.96855057291592,delta=2070.0,timestamp=62.7147312
fitness=71399.0,iteration=298,gap=2.392049447161234,delta=1668.0,timestamp=63.4484984
fitness=71275.0,iteration=300,gap=2.2142232292667536,delta=1544.0,timestamp=63.8366966
fitness=70971.0,iteration=362,gap=1.7782621789448023,delta=1240.0,timestamp=76.1917321
fitness=69909.0,iteration=393,gap=0.2552666676227216,delta=178.0,timestamp=82.0108929
