"export-world data (NetLogo 6.2.0)"
"PSO_NL_Template.nlogo"
"12/27/2020 15:42:30:796 +0100"

"RANDOM STATE"
"0 0 -1727483681 245 1.284477261043481 false -285677199 -647825160 1405324373 -1000703264 1616320114 1336687887 1765660679 -1079144439 -1986019207 -1259709529 1891843626 376891077 -153047900 -614063988 -1053314522 -251585067 954036396 -1236063361 848086338 -1741402976 -1468631784 -1648561420 -2092813594 1657278759 2141465227 -2037582850 1164463652 -2033554929 -41805503 735020193 626058442 899888801 302956321 -1015060456 460190466 358339279 -99470823 -218784752 478806246 -1054291054 2068151425 2024516038 571390554 -809191425 161634501 21445213 -1298888414 53433187 -2116813526 -227694342 -1396858541 -1367131179 28726479 -1211909323 557244525 -962666439 1123389201 -1969575024 -657601814 -1725894305 1721765841 -1515906428 789964852 -1441836175 442587143 1702664502 2068328481 451984615 -539274669 1345863818 1490702320 1219373581 1116758593 721529128 1931950377 -3254455 -2045856487 -1014655388 757907887 954758869 1294395258 1152463288 -2023857629 -1131798496 -720886227 559323510 -1620078059 1234140486 -1562743081 375418791 -1233488456 -96242025 370995334 -1696270890 793720978 688441150 -1269462030 -387704713 1718097991 1772218893 -1014085441 -1507204609 -501273222 1305160023 -1915337051 1204361875 -641725415 1504127679 252916560 -1322873983 -2013290279 341836647 357588599 -1719723912 1078178464 489771903 -2144185565 -1637827648 1589682484 -1786885817 505939853 -1639629170 -1219046799 2033950611 1086341123 -335572747 128062856 735049 -1269942847 1232881311 -1516302691 366703927 -1410941432 -2059717270 1972913122 1486341349 -421844943 -1460147522 -1301065402 -1530292594 -1550964931 1142867820 1655944664 -852675231 -423318066 1332382401 -805715488 233429026 248731942 156487100 1844845982 -384498410 162172781 -1111594599 -676099812 -1376748229 -1433553991 1072851337 -286804151 -1334230876 -2086885506 2134769791 -1709708607 -1608671544 88446285 2093800819 2029249521 1148304650 683279485 1211561768 -236449936 -1950106806 -19730992 -1840610401 -1659836329 1416394300 684710803 -887238775 1728597994 542170429 -1460340107 -701007871 -551608674 -1460126900 -362699932 -1181500539 589016801 -1813068737 479929692 -13751694 1900714967 -400157918 -1706331059 -1351393972 528290139 692062993 766228358 -1664989915 -399468126 1227368731 791181163 -961006699 1092635367 -1113267439 -101618210 -809617236 -1348571212 -1939615160 -1900807233 958626642 -892685366 -835154974 -572787999 813080936 -2029581872 -1464685228 -1800417512 2054342439 -1581235298 152765744 647909464 1522802591 -1558005432 304782079 -621569886 629964868 1497962094 -1911036450 1452949161 115794434 1348965834 -1252579673 1225477384 641912247 300021922 -1851663281 336691419 1759327425 -1884651284 -2121988713 -469397684 -1870971201 1572877788 412163074 759803336 1239283693 2073684901 2131539450 -877794332 1530563026 -216998022 -1527569155 -2048570255 1264715032 -1533088165 -1455838050 1175837012 -947066638 1581059207 1158051097 1853590578 105209348 2091151027 917311703 -1156557217 -225986079 -1278132115 -905815477 -36488954 -749212011 1001618473 -1241246524 347593990 1802513418 -2041368732 1065552760 -1965254928 1445275270 -1907738333 511072686 2003525301 1475770153 -1505523487 921691219 -114856537 1249153867 1708810833 -28173136 49188321 -1195192424 1602786540 1221992409 -866121948 -1555466699 939059647 -520440043 -1161983109 89440415 1735172645 -1174390234 707384244 -553389202 -295700099 1190402008 -1172712223 -1548407520 1117998353 -854522655 486735975 744581386 1740826496 248905515 -764124968 -1850476349 -283177014 811195129 1446567447 -512316118 -1066918181 1317936445 -1693245475 1156784035 -1335565230 -849152456 -827279131 -1647590079 2108325485 -1755254598 1202497084 -1439683943 859169357 126876258 -1586925010 -296413585 568871275 287312840 2101990107 -1678403350 835645988 -1899805950 -1543924203 1542473436 840838732 -834010564 1549730237 235132928 -224271536 1323483688 -1588782791 -1590938251 -1517664545 -498831512 2000592365 1985747531 319494820 790880123 1307390396 1138284732 -397221312 663936044 -1766853340 -410980922 1881382004 -2075974102 1273229915 -1976941452 -1602978376 -1387126506 1475211718 204081032 1900887820 -1841700187 -1106203019 -1393899324 -555918571 -1951744787 -755747297 -1968485761 730307239 -1646059142 -966391138 1866364441 -1379247391 -176134772 207465813 -1672224079 -1587437917 -1393240216 -757439258 1893349560 -1116488900 -183415891 -1309365595 -16449934 87580401 1917777145 708824195 -1959784376 -1709197245 -1364556709 -1586353273 -2143090711 -923686103 83182576 -1353192159 -1904557988 439805996 -724387520 472840631 809067320 -1461045787 -1216609016 -1968944475 -1463613596 -1150640689 -1247080916 710624109 -255796603 -1995924169 1242750340 -67776659 -187814450 -1436259241 354420552 -1044740306 -1896446132 -627177660 272153139 669740324 -1000251820 -1034119575 208909692 192739395 1614958999 1288936886 -608136119 486109222 -941754556 130011668 1442236624 -1102153537 -1682530493 788719482 333842441 -1970873872 -1357192713 -1539982210 366661263 -237410496 -244900545 1386099771 392876409 799589913 1256817200 -1789787869 1409860689 1513104957 710997839 1689919830 -250298919 -1977617675 90375797 534586665 -658577723 -2099221217 -350865977 525633036 -1450189121 -563941252 -2022550881 -614584360 -2008217908 1126566036 -1832076938 -1291756286 -239651620 723084465 431120563 -757088509 -843411121 -1969710695 -633779474 255545497 -2083190266 -321732432 -819326935 11413534 1466665978 -273449617 1071686460 878856405 -221602779 -1740004478 -1685698355 -323958798 2105834516 -182278324 743914525 -610754202 1193196832 1261834283 -2078079371 1044408269 155247833 -744168352 1899734575 640578797 -1133851888 -959489689 1407835238 760576976 1903943835 -987552112 2042072210 -1273576049 1484481767 -576303673 915740803 1816903401 1316097246 -1358389413 848084449 -844934839 1197049641 -42563139 1298115854 707018246 -2116522725 1777884918 -981475244 -106357857 -1142522 -1858871364 531700677 -1837941318 1037107395 -317723193 1833855004 -1381433851 -1439964606 -1197337185 -1970610144 1504026806 -953135324 -658713386 2079997739 2003405378 -1468283448 -1134827066 -1239663060 2002571287 1005814493 -39864689 -1341000372 -885954458 -1416716808 1516577399 707146540 135609812 -306033781 -308979602 739967043 850472937 -1123972983 -1265339047 -2135757080 -600581160 -1232483093 558752664 -105284450 -399847996 -971023775 -1397070333 1445760081 -1630506989 1852655478 545267174 -955524980 1078260606 -1235662235 -1005445129 -1020918345 -2032260177 1282933362 -796810046 -68402118 506530064 925636951 378788627 1076167416 1981849190 1547277475 1184400422 550831371 -1401776706 -1259226141 1970677411 536268993 -955882665 -747058493 422251143 2098312570 303198315 15530162 -263820079 -1876837020 286919112 1866245647 1438046399 -1949652948 -1524734931 347654700 -1751785807 -380699407 474105900 1994145538 731723983 -297681475 239337740 1160821145 1942733227 1428568794 1771069483 -1001715484"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","avg-distance-of-turtles","avg-distance-to-optimum","avg-neighbor-count","avg-pos-x","avg-pos-y","constraint","constraints","constraint_handling_method","distance-of-avg-to-optimum","fitness_function","global-best-val","global-best-x","global-best-y","highlight-mode","iterations","lonely-turtles","max-x","max-y","optimum-found","particle-inertia","particle-speed-limit","path-to-load","path-to-save","personal-confidence","population-size","swarm-confidence","trails-mode","true-best-patch"
"-100","100","-100","100","3","{patch 100 100}","25","""NEITHER""","100","56.21190485890045","41.764102978466354","1.7142857142857142","30.42471395955587","-0.8186584567826936","""Constraint 3""","true","""Rejection Method""","116.89154550900686","""Fitness function 2""","0.9231073186881255","100.00800922706962","99.73918734687956","""Best found""","100","18","100","100","false","0.66","10","""filename.txt""","""faulty""","0.5","25","1","""None""","{patch -100 -94}"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","vx","vy","personal-best-val","personal-best-x","personal-best-y","distance-to-optimum","turtle-mean-distance","neighbor-count"
"0","45","272.6190290199487","-44.18687228640412","97.1407767600393","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.6105742312371119","-1.8401075214769422","0.5085276119482683","-39.90194602022007","-100.34611236804041","56.6772397710893","56.09295340525699","0"
"1","135","148.12303309037753","70.80571379681422","-54.3032963917382","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","5.183333733591929","0.047123466151200916","70.80571379681422","-54.3032963917382","49.87507590652951","75.7365991485096","0"
"2","85","95.16676157678751","91.16326607094993","-100.46105120514201","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","10","1.9589559472045555","0.745004645599496","81.16326607094986","98.57999284765344","11.768879176301873","44.09662643260581","0"
"3","95","312.31922620290203","-63.954192003066176","66.01465779212573","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","6.047224928882546","0.04720738817360648","0.049478304516377074","-70.00141693194873","65.96745040395211","54.58111898860612","55.074393477387076","0"
"4","25","173.99470863119495","-43.6145747731131","99.79278106512412","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.05934401936827771","-0.5641194737634478","0.12427245640078174","-41.12166347170365","100.39839240098925","56.844174572176584","56.30286904472653","2"
"5","65","359.0493972595984","-100.44153831761209","66.56475255719798","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.93070149741625","-0.481579852968537","0.6340762732680457","100.34319591362178","66.00811787671314","40.43765809052927","49.0523039511588","1"
"6","135","65.92911711739106","26.9670377118623","67.11091770609495","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","-0.6353140374325066","0.19848991317534737","26.9670377118623","67.11091770609495","84.09529351519471","77.97170781588308","0"
"7","15","270.4009863190691","-44.02770245071911","99.34051447041297","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","1.4572297470670579","10","0.5273182609438577","-44.77619615928114","-97.95962863725606","56.49394491025732","56.041988723135695","2"
"8","95","110.66747853021826","87.40854580087694","-96.50804307753039","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","8.084477983178461","7.893422159504688","0.7115563292288305","79.32406781769843","96.59853476296489","13.820922810203669","45.792415473230754","0"
"9","85","169.9668481748041","98.51342077984044","-92.81316569631844","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","-5.233934028844745","0.8135352478187041","-92.48657922015951","-87.57923166747376","2.755295244166163","43.801066412898734","0"
"10","55","269.64803874865856","-43.58359429318722","100.09184482688994","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.18927381048994363","5.7445289120969765","0.11880987216591732","-43.58359429318722","100.09184482688994","56.83778180727557","56.357832933498344","2"
"11","125","186.0747233077616","-44.9985242800658","-12.339143315642357","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-1.064229915394296","-10","0.09197753024979442","-44.9985242800658","-12.339143315642357","98.45637534356884","95.98380700956913","0"
"12","135","18.432656428834377","89.13697423922467","67.12173237918476","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","5.935038791626253","0.7339059403248623","0.556703012697972","89.13697423922467","67.12173237918476","41.60537956368357","52.07421468547765","0"
"13","75","249.35211714023558","-43.32154043825213","-79.52889296450584","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","1.0600174019597355","6.318334584859777","0.4366329549216656","-44.38155784021187","-85.84722754936563","58.49667270132052","64.26137510567659","0"
"14","15","119.26209421738804","83.99246547049532","-92.2872357813731","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-3.139919518229379","-0.6616938626093294","0.08885376507149952","80.85254595226596","-92.94892964398242","17.09355995809248","48.483196331381784","0"
"15","125","0.7207934785491261","99.58097183703683","65.79583172149502","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-7.303790643579878","-0.8653050107524839","0.6340762732680457","99.58097183703683","65.79583172149502","41.228595955363794","49.52841378130059","2"
"16","125","1.6899166964033725","99.0556960032654","67.46084752718619","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","8.928753244092606","1.8485022320047595","0.6337024894005575","99.0556960032654","67.46084752718619","39.58692835141591","48.85321553015933","1"
"17","65","13.94628285525107","80.6854384846387","21.929889127684675","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-0.9980735790612031","1.0741112124992491","0.24544250670141077","80.6854384846387","21.929889127684675","87.46202132005308","83.54698342462093","0"
"18","65","304.54714368574844","-52.04775846340477","66.04142030429121","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","10","-2.9491129483309537","0.03832886572615526","-52.04775846340477","66.04142030429121","63.063640230117535","59.65131722025949","0"
"19","75","103.73142345277824","81.08543772736616","-96.63699081609606","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","-10","0.6240321667716822","71.08543772736607","94.36300918390386","20.088392446255778","48.928357928824056","0"
"20","85","99.0217456322149","78.42284219044365","-97.83365975833007","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","-9.927368156952758","0.5937022758097761","68.4228421904436","93.23897208471709","22.90032755006467","50.478019235881696","0"
"21","45","268.7412046719429","-44.86514888171392","-100.02750058782408","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","0.12719482765286094","1.7915421724581488","0.5421414611745357","-44.86514888171392","-100.02750058782408","55.46334439223614","55.82344875575608","2"
"22","45","181.9096511679678","100.35857256404955","-90.74666122939948","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","-10","-4.725792121193444","0.7872368828561359","-90.64142743595039","-86.02086910820601","3.3159677790778486","44.42877385056848","0"
"23","65","88.72917206757506","100.00800921609239","99.73918734608073","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","1.5809290804733415E-8","3.507153708053621E-10","0.9231073186881255","100.00800922706962","99.73918734687956","7.328263512638729","42.56826536572309","0"
"24","75","171.3980339003665","98.4749032834788","-91.12597417947491","""default""","""""","9.9","{all-turtles}","false","7","1","""up""","10","10","0.7616006493159755","-92.52509671652112","-81.12597417947482","3.8257205654400703","44.367476429021224","0"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","val"
"-100","100","1.0505462584234864","""""","9.9","0.10505462584234865"
"-99","100","1.038318186187084","""""","9.9","0.10383181861870841"
"-98","100","1.0266240909042366","""""","9.9","0.10266240909042365"
"-97","100","1.0154639725749437","""""","9.9","0.10154639725749437"
"-96","100","1.0048378311992054","""""","9.9","0.10048378311992054"
"-95","100","0.9947456667770218","""""","9.9","0.09947456667770219"
"-94","100","0.985187479308393","""""","9.9","0.0985187479308393"
"-93","100","0.9761632687933188","""""","9.9","0.09761632687933189"
"-92","100","0.9676730352317995","""""","9.9","0.09676730352317994"
"-91","100","0.9597167786238346","""""","9.9","0.09597167786238346"
"-90","100","0.9522944989694244","""""","9.9","0.09522944989694244"
"-89","100","0.945406196268569","""""","9.9","0.0945406196268569"
"-88","100","0.9390518705212683","""""","9.9","0.09390518705212683"
"-87","100","0.9332315217275222","""""","9.9","0.09332315217275222"
"-86","100","0.9279451498873309","""""","9.9","0.09279451498873309"
"-85","100","0.9231927550006942","""""","9.9","0.09231927550006942"
"-84","100","0.9189743370676122","""""","9.9","0.09189743370676122"
"-83","100","0.9152898960880849","""""","9.9","0.09152898960880848"
"-82","100","0.9121394320621122","""""","9.9","0.09121394320621122"
"-81","100","0.9095229449896942","""""","9.9","0.09095229449896942"
"-80","100","0.9074404348708309","""""","9.9","0.09074404348708309"
"-79","100","0.9058919017055224","""""","9.9","0.09058919017055224"
"-78","100","0.9048773454937685","""""","9.9","0.09048773454937685"
"-77","100","0.9043967662355692","""""","9.9","0.09043967662355692"
"-76","100","0.9044501639309248","""""","9.9","0.09044501639309248"
"-75","100","0.9050375385798349","""""","9.9","0.0905037538579835"
"-74","100","0.9061588901822998","""""","9.9","0.09061588901822998"
"-73","100","0.9078142187383192","""""","9.9","0.09078142187383192"
"-72","100","0.9100035242478934","""""","9.9","0.09100035242478935"
"-71","100","0.9127268067110224","""""","9.9","0.09127268067110224"
"-70","100","15","""""","9.9","0"
"-69","100","15","""""","9.9","0"
"-68","100","15","""""","9.9","0"
"-67","100","15","""""","9.9","0"
"-66","100","15","""""","9.9","0"
"-65","100","15","""""","9.9","0"
"-64","100","15","""""","9.9","0"
"-63","100","15","""""","9.9","0"
"-62","100","15","""""","9.9","0"
"-61","100","15","""""","9.9","0"
"-60","100","15","""""","9.9","0"
"-59","100","15","""""","9.9","0"
"-58","100","15","""""","9.9","0"
"-57","100","15","""""","9.9","0"
"-56","100","15","""""","9.9","0"
"-55","100","15","""""","9.9","0"
"-54","100","15","""""","9.9","0"
"-53","100","15","""""","9.9","0"
"-52","100","15","""""","9.9","0"
"-51","100","15","""""","9.9","0"
"-50","100","15","""""","9.9","0"
"-49","100","15","""""","9.9","0"
"-48","100","15","""""","9.9","0"
"-47","100","15","""""","9.9","0"
"-46","100","15","""""","9.9","0"
"-45","100","1.1709580614500679","""""","9.9","0.11709580614500678"
"-44","100","1.1880987216591732","""""","9.9","0.11880987216591732"
"-43","100","1.2057733588218331","""""","9.9","0.12057733588218332"
"-42","100","1.2239819729380481","""""","9.9","0.1223981972938048"
"-41","100","1.2427245640078175","""""","9.9","0.12427245640078174"
"-40","100","1.2620011320311417","""""","9.9","0.12620011320311417"
"-39","100","1.2818116770080203","""""","9.9","0.12818116770080204"
"-38","100","1.3021561989384538","""""","9.9","0.1302156198938454"
"-37","100","1.3230346978224419","""""","9.9","0.1323034697822442"
"-36","100","1.3444471736599848","""""","9.9","0.13444471736599847"
"-35","100","1.3663936264510823","""""","9.9","0.13663936264510823"
"-34","100","1.3888740561957347","""""","9.9","0.13888740561957347"
"-33","100","1.4118884628939417","""""","9.9","0.14118884628939415"
"-32","100","1.4354368465457032","""""","9.9","0.14354368465457032"
"-31","100","1.4595192071510192","""""","9.9","0.14595192071510193"
"-30","100","1.4841355447098903","""""","9.9","0.14841355447098903"
"-29","100","1.509285859222316","""""","9.9","0.1509285859222316"
"-28","100","1.5349701506882962","""""","9.9","0.15349701506882962"
"-27","100","1.5611884191078311","""""","9.9","0.15611884191078312"
