optimum=34198
execution_time=7.938855200000001,start_time=1.2485994,stop_time=9.1874546
[(39, 37), (0, 1), (42, 46), (27, 20), (2, 3), (7, 8), (19, 18), (44, 49), (32, 33), (41, 40), (31, 30), (21, 47), (15, 14), (48, 26), (35, 34), (29, 28), (36, 38), (9, 5), (17, 16), (11, 10), (6, 4), (13, 12), (22, 25), (43, 45), (23, 24)]
fitness=125140.0,iteration=0,gap=265.9278320369612,delta=90942.0,timestamp=1.3042359
fitness=121926.0,iteration=4,gap=256.52962161529916,delta=87728.0,timestamp=1.5385209
fitness=115270.0,iteration=5,gap=237.06649511667348,delta=81072.0,timestamp=1.5964623
fitness=113062.0,iteration=6,gap=230.60997719164865,delta=78864.0,timestamp=1.6528959
fitness=103870.0,iteration=7,gap=203.7312123515995,delta=69672.0,timestamp=1.7265954
fitness=103520.0,iteration=9,gap=202.7077606877595,delta=69322.0,timestamp=1.8392285
fitness=93460.0,iteration=10,gap=173.29083572138723,delta=59262.0,timestamp=1.9067446
fitness=92310.0,iteration=12,gap=169.9280659687701,delta=58112.0,timestamp=2.0232821
fitness=90764.0,iteration=13,gap=165.4073337622083,delta=56566.0,timestamp=2.0832597
fitness=82298.0,iteration=14,gap=140.65150008772443,delta=48100.0,timestamp=2.1462893
fitness=78618.0,iteration=18,gap=129.89063687934967,delta=44420.0,timestamp=2.3873431
fitness=73826.0,iteration=20,gap=115.8781215275747,delta=39628.0,timestamp=2.4975067
fitness=68786.0,iteration=21,gap=101.14041756827885,delta=34588.0,timestamp=2.5581887
fitness=67684.0,iteration=23,gap=97.91800690098836,delta=33486.0,timestamp=2.6707162
fitness=62388.0,iteration=27,gap=82.43172115328382,delta=28190.0,timestamp=2.9107289
fitness=61630.0,iteration=28,gap=80.21521726416749,delta=27432.0,timestamp=2.9629417
fitness=59478.0,iteration=29,gap=73.92245160535704,delta=25280.0,timestamp=3.0178043
fitness=57172.0,iteration=31,gap=67.17936721445699,delta=22974.0,timestamp=3.1294319
fitness=51168.0,iteration=32,gap=49.62278495818469,delta=16970.0,timestamp=3.1892452
fitness=49566.0,iteration=33,gap=44.938300485408504,delta=15368.0,timestamp=3.2418474
fitness=48344.0,iteration=34,gap=41.36499210480145,delta=14146.0,timestamp=3.2966511
fitness=47998.0,iteration=35,gap=40.35323703140535,delta=13800.0,timestamp=3.3565209
fitness=43034.0,iteration=36,gap=25.837768290543305,delta=8836.0,timestamp=3.409026
fitness=42026.0,iteration=38,gap=22.890227498684133,delta=7828.0,timestamp=3.5122752
fitness=41208.0,iteration=40,gap=20.498274752909527,delta=7010.0,timestamp=3.6267718
fitness=40034.0,iteration=41,gap=17.0653254576291,delta=5836.0,timestamp=3.6840965
fitness=38084.0,iteration=42,gap=11.363237616234867,delta=3886.0,timestamp=3.7439136
fitness=36910.0,iteration=44,gap=7.930288320954442,delta=2712.0,timestamp=3.8632864
fitness=35470.0,iteration=101,gap=3.719515761155623,delta=1272.0,timestamp=7.066472
fitness=34246.0,iteration=129,gap=0.14035908532662728,delta=48.0,timestamp=8.6762316
fitness=34198.0,iteration=138,gap=0.0,delta=0.0,timestamp=9.1874214
