optimum=83495
execution_time=356.28261200000003,start_time=3.7133159,stop_time=359.9959279
[(83, 86), (72, 70), (69, 71), (7, 8), (79, 80), (35, 36), (45, 44), (66, 68), (90, 98), (31, 32), (58, 59), (60, 41), (85, 84), (94, 87), (30, 29), (76, 75), (1, 0), (63, 64), (39, 40), (46, 47), (11, 10), (89, 73), (96, 93), (67, 65), (5, 6), (4, 3), (19, 18), (26, 2), (88, 82), (43, 42), (92, 13), (62, 61), (95, 99), (53, 52), (33, 34), (12, 9), (48, 49), (81, 97), (50, 51), (57, 54), (24, 25), (55, 56), (28, 27), (21, 22), (14, 15), (37, 38), (77, 78), (20, 23), (91, 74), (17, 16)]
fitness=348143.0,iteration=0,gap=316.96269237678905,delta=264648.0,timestamp=4.2507331
fitness=339329.0,iteration=1,gap=306.40637163902034,delta=255834.0,timestamp=4.801694
fitness=328923.0,iteration=2,gap=293.9433499011917,delta=245428.0,timestamp=5.3211691
fitness=311185.0,iteration=3,gap=272.69896400982094,delta=227690.0,timestamp=5.8697866
fitness=310427.0,iteration=4,gap=271.79112521707884,delta=226932.0,timestamp=6.4311275
fitness=306479.0,iteration=5,gap=267.06269836517157,delta=222984.0,timestamp=6.9913594
fitness=298977.0,iteration=6,gap=258.07772920534165,delta=215482.0,timestamp=7.5449727
fitness=288905.0,iteration=7,gap=246.0147314210432,delta=205410.0,timestamp=8.090606
fitness=277455.0,iteration=8,gap=232.30133540930592,delta=193960.0,timestamp=8.6275221
fitness=277369.0,iteration=10,gap=232.19833522965448,delta=193874.0,timestamp=9.7042953
fitness=275725.0,iteration=12,gap=230.22935505120068,delta=192230.0,timestamp=10.7637151
fitness=261421.0,iteration=13,gap=213.09779028684352,delta=177926.0,timestamp=11.3154131
fitness=238373.0,iteration=15,gap=185.49374214024792,delta=154878.0,timestamp=12.4198672
fitness=235839.0,iteration=20,gap=182.4588298700521,delta=152344.0,timestamp=15.1145561
fitness=233771.0,iteration=21,gap=179.98203485238636,delta=150276.0,timestamp=15.6560489
fitness=228869.0,iteration=23,gap=174.11102461225224,delta=145374.0,timestamp=16.7352204
fitness=219273.0,iteration=26,gap=162.61812084555962,delta=135778.0,timestamp=18.3294387
fitness=215651.0,iteration=29,gap=158.28013653512187,delta=132156.0,timestamp=19.8235172
fitness=211185.0,iteration=31,gap=152.93131325229055,delta=127690.0,timestamp=20.7871402
fitness=206147.0,iteration=32,gap=146.8974190071262,delta=122652.0,timestamp=21.2269743
