optimum=34198
execution_time=21.2083803,start_time=1.270922,stop_time=22.4793023
[(43, 45), (47, 21), (19, 20), (48, 26), (12, 13), (3, 2), (29, 28), (8, 7), (36, 38), (35, 34), (32, 33), (6, 4), (30, 31), (10, 5), (25, 22), (42, 46), (41, 40), (37, 39), (44, 49), (18, 27), (16, 17), (0, 1), (14, 15), (11, 9), (24, 23)]
fitness=151662.0,iteration=0,gap=343.4820749751447,delta=117464.0,timestamp=1.2812497
fitness=142784.0,iteration=1,gap=317.5214924849406,delta=108586.0,timestamp=1.2917845
fitness=140824.0,iteration=2,gap=311.7901631674367,delta=106626.0,timestamp=1.3011611
fitness=138872.0,iteration=6,gap=306.0822270308205,delta=104674.0,timestamp=1.3433453
fitness=134446.0,iteration=8,gap=293.1399497046611,delta=100248.0,timestamp=1.3644133
fitness=129034.0,iteration=11,gap=277.3144628340839,delta=94836.0,timestamp=1.4055702
fitness=125592.0,iteration=12,gap=267.2495467571203,delta=91394.0,timestamp=1.4182682
fitness=123790.0,iteration=13,gap=261.98023276214985,delta=89592.0,timestamp=1.4289551
fitness=120708.0,iteration=16,gap=252.968009825136,delta=86510.0,timestamp=1.4625882
fitness=104190.0,iteration=21,gap=204.66693958711036,delta=69992.0,timestamp=1.5224666
fitness=99642.0,iteration=38,gap=191.36791625241244,delta=65444.0,timestamp=1.7168937
fitness=97822.0,iteration=42,gap=186.04596760044447,delta=63624.0,timestamp=1.7651282
fitness=95598.0,iteration=43,gap=179.54266331364408,delta=61400.0,timestamp=1.775062
fitness=94192.0,iteration=46,gap=175.43131177261827,delta=59994.0,timestamp=1.8089179
fitness=90712.0,iteration=57,gap=165.2552780864378,delta=56514.0,timestamp=1.9321536
fitness=90694.0,iteration=67,gap=165.20264342944031,delta=56496.0,timestamp=2.0545288
fitness=90030.0,iteration=75,gap=163.2610094157553,delta=55832.0,timestamp=2.1491307
fitness=87508.0,iteration=76,gap=155.88630914088543,delta=53310.0,timestamp=2.1613537
fitness=85466.0,iteration=86,gap=149.91519971928182,delta=51268.0,timestamp=2.2660059
fitness=84940.0,iteration=102,gap=148.37709807591085,delta=50742.0,timestamp=2.448108
fitness=79844.0,iteration=116,gap=133.47564185040062,delta=45646.0,timestamp=2.6060971
fitness=75090.0,iteration=118,gap=119.57424410784256,delta=40892.0,timestamp=2.6276044
fitness=70830.0,iteration=123,gap=107.11737528510439,delta=36632.0,timestamp=2.6846948
fitness=68126.0,iteration=128,gap=99.21048014503772,delta=33928.0,timestamp=2.7686316
fitness=67712.0,iteration=134,gap=97.99988303409556,delta=33514.0,timestamp=2.8576835
fitness=66894.0,iteration=145,gap=95.60793028832096,delta=32696.0,timestamp=2.9970513
fitness=63858.0,iteration=244,gap=86.73021814141177,delta=29660.0,timestamp=4.0581152
fitness=62072.0,iteration=247,gap=81.50769050821685,delta=27874.0,timestamp=4.0922261
fitness=58794.0,iteration=250,gap=71.9223346394526,delta=24596.0,timestamp=4.1256364
fitness=54902.0,iteration=258,gap=60.5415521375519,delta=20704.0,timestamp=4.2073906
fitness=48108.0,iteration=281,gap=40.6748932686122,delta=13910.0,timestamp=4.4579148
fitness=47836.0,iteration=296,gap=39.87952511842798,delta=13638.0,timestamp=4.6284097
fitness=47806.0,iteration=316,gap=39.79180069009884,delta=13608.0,timestamp=4.8532919
fitness=45864.0,iteration=367,gap=34.11310602959237,delta=11666.0,timestamp=5.4151712
fitness=40100.0,iteration=394,gap=17.258319199953213,delta=5902.0,timestamp=5.7190479
fitness=38926.0,iteration=613,gap=13.825369904672788,delta=4728.0,timestamp=8.2293611
fitness=38648.0,iteration=839,gap=13.012456868822738,delta=4450.0,timestamp=10.7555593
fitness=34804.0,iteration=891,gap=1.7720334522486694,delta=606.0,timestamp=11.2765519
fitness=34730.0,iteration=899,gap=1.5556465290367858,delta=532.0,timestamp=11.3431372
fitness=34246.0,iteration=2011,gap=0.14035908532662728,delta=48.0,timestamp=21.6478944
fitness=34198.0,iteration=2133,gap=0.0,delta=0.0,timestamp=22.4792221
