optimum=34198
execution_time=11.2124735,start_time=1.2466804,stop_time=12.4591539
[(5, 10), (49, 44), (27, 19), (11, 9), (36, 38), (35, 34), (33, 32), (47, 21), (20, 18), (8, 7), (13, 12), (41, 40), (0, 1), (3, 2), (6, 4), (24, 23), (46, 45), (26, 48), (42, 43), (16, 17), (15, 14), (39, 37), (30, 31), (25, 22), (28, 29)]
fitness=150048.0,iteration=0,gap=338.7625007310369,delta=115850.0,timestamp=1.2577211
fitness=140786.0,iteration=1,gap=311.67904555821974,delta=106588.0,timestamp=1.2674408
fitness=140288.0,iteration=2,gap=310.222820047956,delta=106090.0,timestamp=1.2772213
fitness=136580.0,iteration=18,gap=299.3800807064741,delta=102382.0,timestamp=1.4396119
fitness=136406.0,iteration=19,gap=298.871279022165,delta=102208.0,timestamp=1.4504762
fitness=132348.0,iteration=21,gap=287.0050880168431,delta=98150.0,timestamp=1.4734187
fitness=131420.0,iteration=22,gap=284.2914790338616,delta=97222.0,timestamp=1.4860416
fitness=130016.0,iteration=24,gap=280.18597578805776,delta=95818.0,timestamp=1.5087055
fitness=128546.0,iteration=25,gap=275.88747879992985,delta=94348.0,timestamp=1.518058
fitness=128134.0,iteration=27,gap=274.68272998420963,delta=93936.0,timestamp=1.5426784
fitness=128108.0,iteration=28,gap=274.6067021463244,delta=93910.0,timestamp=1.5546062
fitness=127142.0,iteration=30,gap=271.78197555412595,delta=92944.0,timestamp=1.578759
fitness=126274.0,iteration=33,gap=269.24381542780276,delta=92076.0,timestamp=1.6100259
fitness=122018.0,iteration=34,gap=256.7986431955085,delta=87820.0,timestamp=1.6233296
fitness=121150.0,iteration=36,gap=254.26048306918534,delta=86952.0,timestamp=1.6467054
fitness=119454.0,iteration=38,gap=249.30112872097783,delta=85256.0,timestamp=1.6707072
fitness=117510.0,iteration=41,gap=243.61658576524943,delta=83312.0,timestamp=1.7017426
fitness=115506.0,iteration=48,gap=237.75659395286274,delta=81308.0,timestamp=1.7801696
fitness=115378.0,iteration=60,gap=237.3823030586584,delta=81180.0,timestamp=1.9224852
fitness=114852.0,iteration=64,gap=235.84420141528744,delta=80654.0,timestamp=1.9750926
fitness=113804.0,iteration=73,gap=232.77969471898942,delta=79606.0,timestamp=2.0864875
fitness=104350.0,iteration=86,gap=205.1348032048658,delta=70152.0,timestamp=2.2281323
fitness=100152.0,iteration=87,gap=192.85923153400785,delta=65954.0,timestamp=2.2403245
fitness=100094.0,iteration=95,gap=192.6896309725715,delta=65896.0,timestamp=2.3256185
fitness=94266.0,iteration=112,gap=175.64769869583017,delta=60068.0,timestamp=2.5131789
fitness=88526.0,iteration=121,gap=158.86309140885433,delta=54328.0,timestamp=2.6143435
fitness=86118.0,iteration=125,gap=151.82174396163518,delta=51920.0,timestamp=2.6571291
fitness=78642.0,iteration=174,gap=129.96081642201298,delta=44444.0,timestamp=3.1941293
fitness=78590.0,iteration=191,gap=129.80876074624248,delta=44392.0,timestamp=3.3721639
fitness=77496.0,iteration=200,gap=126.60974325983976,delta=43298.0,timestamp=3.4638433
fitness=77076.0,iteration=202,gap=125.38160126323177,delta=42878.0,timestamp=3.4872006
fitness=63260.0,iteration=211,gap=84.98157787005088,delta=29062.0,timestamp=3.5872964
fitness=61236.0,iteration=229,gap=79.06310310544477,delta=27038.0,timestamp=3.789429
fitness=52020.0,iteration=232,gap=52.11415872273233,delta=17822.0,timestamp=3.8235715
fitness=47802.0,iteration=246,gap=39.78010409965495,delta=13604.0,timestamp=3.982173
fitness=45428.0,iteration=249,gap=32.83817767120884,delta=11230.0,timestamp=4.0182306
fitness=44482.0,iteration=266,gap=30.071934031229897,delta=10284.0,timestamp=4.2131375
fitness=43980.0,iteration=287,gap=28.604011930522255,delta=9782.0,timestamp=4.4413519
fitness=40126.0,iteration=298,gap=17.33434703783847,delta=5928.0,timestamp=4.5598079
fitness=37128.0,iteration=418,gap=8.567752500146208,delta=2930.0,timestamp=5.8712727
fitness=36182.0,iteration=429,gap=5.801508860167261,delta=1984.0,timestamp=5.9930529
fitness=35904.0,iteration=481,gap=4.988595824317212,delta=1706.0,timestamp=6.561456
fitness=35420.0,iteration=773,gap=3.573308380607053,delta=1222.0,timestamp=9.7692239
fitness=35372.0,iteration=823,gap=3.4329492952804257,delta=1174.0,timestamp=10.3045668
fitness=34198.0,iteration=1026,gap=0.0,delta=0.0,timestamp=12.4591179
