optimum=83495
execution_time=356.6496695,start_time=3.3435139,stop_time=359.9931834
[(26, 21), (61, 74), (59, 58), (89, 90), (92, 13), (43, 42), (66, 67), (87, 83), (85, 84), (31, 32), (34, 33), (44, 45), (75, 98), (68, 76), (16, 15), (22, 23), (97, 38), (79, 88), (27, 28), (4, 3), (5, 6), (99, 69), (39, 37), (24, 25), (46, 47), (65, 64), (12, 9), (2, 18), (8, 7), (36, 35), (63, 62), (77, 80), (86, 82), (48, 49), (0, 1), (11, 10), (29, 30), (70, 72), (41, 40), (60, 95), (57, 54), (17, 14), (50, 51), (94, 96), (56, 55), (20, 19), (91, 93), (73, 71), (53, 52), (81, 78)]
fitness=343611.0,iteration=0,gap=311.53482244445775,delta=260116.0,timestamp=3.6636315
fitness=319417.0,iteration=2,gap=282.55823702018085,delta=235922.0,timestamp=4.2759645
fitness=317319.0,iteration=3,gap=280.04551170728786,delta=233824.0,timestamp=4.5893832
fitness=303169.0,iteration=5,gap=263.0983891250973,delta=219674.0,timestamp=5.2183611
fitness=291745.0,iteration=6,gap=249.41613270255704,delta=208250.0,timestamp=5.5537766
fitness=287809.0,iteration=7,gap=244.70207796874064,delta=204314.0,timestamp=5.8698585
fitness=286535.0,iteration=8,gap=243.1762380980897,delta=203040.0,timestamp=6.1873384
fitness=283167.0,iteration=9,gap=239.14246362057608,delta=199672.0,timestamp=6.513684
fitness=276319.0,iteration=10,gap=230.94077489670042,delta=192824.0,timestamp=6.8261557
fitness=261023.0,iteration=11,gap=212.62111503682854,delta=177528.0,timestamp=7.1311013
fitness=251319.0,iteration=14,gap=200.9988622073178,delta=167824.0,timestamp=8.0691496
fitness=250317.0,iteration=16,gap=199.79879034672734,delta=166822.0,timestamp=8.7026491
fitness=248301.0,iteration=17,gap=197.38427450745553,delta=164806.0,timestamp=9.0200231
fitness=241327.0,iteration=18,gap=189.03167854362536,delta=157832.0,timestamp=9.3409944
fitness=238165.0,iteration=19,gap=185.24462542667226,delta=154670.0,timestamp=9.6750133
fitness=235849.0,iteration=20,gap=182.47080663512784,delta=152354.0,timestamp=9.9887685
fitness=221595.0,iteration=21,gap=165.39912569614947,delta=138100.0,timestamp=10.305918
fitness=214763.0,iteration=26,gap=157.216599796395,delta=131268.0,timestamp=11.8924441
fitness=214171.0,iteration=27,gap=156.50757530391041,delta=130676.0,timestamp=12.2245895
fitness=207745.0,iteration=28,gap=148.8113060662315,delta=124250.0,timestamp=12.5294391
fitness=206649.0,iteration=31,gap=147.49865261392898,delta=123154.0,timestamp=13.5150627
fitness=206625.0,iteration=32,gap=147.46990837774717,delta=123130.0,timestamp=13.8406246
fitness=199349.0,iteration=33,gap=138.75561410862926,delta=115854.0,timestamp=14.1650886
fitness=191465.0,iteration=34,gap=129.31313252290556,delta=107970.0,timestamp=14.4895505
fitness=183851.0,iteration=38,gap=120.19402359422719,delta=100356.0,timestamp=15.7926831
fitness=179983.0,iteration=40,gap=115.56141086292592,delta=96488.0,timestamp=16.4192442
fitness=173781.0,iteration=41,gap=108.13342116294389,delta=90286.0,timestamp=16.7234483
fitness=168359.0,iteration=44,gap=101.63961913887059,delta=84864.0,timestamp=17.6597946
fitness=163995.0,iteration=45,gap=96.41295885981197,delta=80500.0,timestamp=18.0082484
fitness=163747.0,iteration=48,gap=96.11593508593329,delta=80252.0,timestamp=18.9295622
fitness=158731.0,iteration=49,gap=90.10838972393557,delta=75236.0,timestamp=19.2328009
fitness=157937.0,iteration=50,gap=89.15743457692076,delta=74442.0,timestamp=19.5363031
