optimum=34198
execution_time=117.9807379,start_time=1.4063718,stop_time=119.3871097
[(5, 11), (3, 2), (46, 45), (19, 27), (47, 21), (4, 6), (31, 30), (10, 9), (23, 24), (41, 40), (14, 15), (22, 25), (38, 36), (13, 12), (42, 43), (35, 34), (0, 1), (18, 20), (26, 48), (29, 28), (49, 44), (33, 32), (16, 17), (8, 7), (39, 37)]
fitness=137986.0,iteration=0,gap=303.49143224749986,delta=103788.0,timestamp=1.5978684
fitness=132420.0,iteration=1,gap=287.21562664483304,delta=98222.0,timestamp=1.7738589
fitness=130244.0,iteration=2,gap=280.85268144335924,delta=96046.0,timestamp=1.9418877
fitness=124474.0,iteration=3,gap=263.98034972805425,delta=90276.0,timestamp=2.1220797
fitness=115802.0,iteration=4,gap=238.6221416457103,delta=81604.0,timestamp=2.307783
fitness=105100.0,iteration=5,gap=207.32791391309436,delta=70902.0,timestamp=2.5180565
fitness=100930.0,iteration=7,gap=195.1342183753436,delta=66732.0,timestamp=2.9624385
fitness=100390.0,iteration=8,gap=193.55517866541902,delta=66192.0,timestamp=3.2589206
fitness=96114.0,iteration=9,gap=181.05152348090533,delta=61916.0,timestamp=3.5137849
fitness=95234.0,iteration=10,gap=178.47827358325048,delta=61036.0,timestamp=3.795355
fitness=88762.0,iteration=11,gap=159.55319024504357,delta=54564.0,timestamp=3.9945068
fitness=83374.0,iteration=13,gap=143.79788291712964,delta=49176.0,timestamp=4.438094
fitness=82662.0,iteration=14,gap=141.71588981811803,delta=48464.0,timestamp=4.7027041
fitness=80116.0,iteration=16,gap=134.27101000058482,delta=45918.0,timestamp=5.0499241
fitness=71944.0,iteration=17,gap=110.37487572372653,delta=37746.0,timestamp=5.2306979
fitness=69502.0,iteration=22,gap=103.23410725773437,delta=35304.0,timestamp=6.0767207
fitness=67314.0,iteration=25,gap=96.83607228492895,delta=33116.0,timestamp=6.5866226
fitness=65464.0,iteration=26,gap=91.42639920463185,delta=31266.0,timestamp=6.8403176
fitness=63428.0,iteration=27,gap=85.47283466869408,delta=29230.0,timestamp=7.0414128
fitness=59640.0,iteration=28,gap=74.3961635183344,delta=25442.0,timestamp=7.2284424
fitness=57050.0,iteration=30,gap=66.82262120591848,delta=22852.0,timestamp=7.5755201
fitness=56308.0,iteration=31,gap=64.6529036785777,delta=22110.0,timestamp=7.7521702
fitness=49730.0,iteration=32,gap=45.417860693607814,delta=15532.0,timestamp=7.933042
fitness=45204.0,iteration=33,gap=32.183168606351245,delta=11006.0,timestamp=8.1788061
fitness=42828.0,iteration=37,gap=25.235393882683198,delta=8630.0,timestamp=8.9046929
fitness=39680.0,iteration=38,gap=16.030177203345225,delta=5482.0,timestamp=9.0708512
fitness=36576.0,iteration=41,gap=6.953623018889994,delta=2378.0,timestamp=9.6282233
fitness=35296.0,iteration=48,gap=3.210714076846599,delta=1098.0,timestamp=10.8340737
fitness=35282.0,iteration=61,gap=3.1697760102929995,delta=1084.0,timestamp=12.863177
fitness=34830.0,iteration=66,gap=1.8480612901339262,delta=632.0,timestamp=13.6584746
fitness=34756.0,iteration=68,gap=1.6316743669220424,delta=558.0,timestamp=13.9801331
fitness=34246.0,iteration=1175,gap=0.14035908532662728,delta=48.0,timestamp=115.1665715
fitness=34198.0,iteration=1224,gap=0.0,delta=0.0,timestamp=119.3870854
