optimum=83495
execution_time=356.6159917,start_time=3.3741574,stop_time=359.9901491
[(93, 91), (58, 42), (43, 44), (96, 2), (90, 82), (24, 25), (12, 10), (19, 20), (18, 94), (57, 56), (17, 16), (72, 70), (61, 66), (27, 54), (36, 31), (41, 40), (37, 39), (62, 67), (86, 88), (84, 85), (98, 92), (71, 69), (73, 5), (51, 53), (1, 0), (95, 99), (15, 14), (8, 7), (80, 78), (64, 63), (97, 74), (23, 22), (52, 50), (76, 75), (87, 83), (4, 3), (33, 34), (21, 26), (65, 68), (11, 60), (89, 81), (59, 55), (47, 46), (49, 48), (77, 79), (29, 30), (38, 45), (32, 35), (28, 6), (13, 9)]
fitness=382719.0,iteration=0,gap=358.37355530271276,delta=299224.0,timestamp=3.3972756
fitness=376109.0,iteration=2,gap=350.45691358764,delta=292614.0,timestamp=3.4376146
fitness=360315.0,iteration=3,gap=331.54081082699565,delta=276820.0,timestamp=3.4598635
fitness=359499.0,iteration=4,gap=330.5635067968142,delta=276004.0,timestamp=3.4857289
fitness=353559.0,iteration=5,gap=323.4493083418169,delta=270064.0,timestamp=3.5043046
fitness=351389.0,iteration=6,gap=320.8503503203785,delta=267894.0,timestamp=3.529285
fitness=334973.0,iteration=7,gap=301.18929277202227,delta=251478.0,timestamp=3.5501921
fitness=318313.0,iteration=9,gap=281.2360021558177,delta=234818.0,timestamp=3.6005356
fitness=312713.0,iteration=11,gap=274.529013713396,delta=229218.0,timestamp=3.6479536
fitness=307629.0,iteration=13,gap=268.4400263488832,delta=224134.0,timestamp=3.6985988
fitness=306459.0,iteration=15,gap=267.03874483502005,delta=222964.0,timestamp=3.741767
fitness=305043.0,iteration=16,gap=265.34283490029344,delta=221548.0,timestamp=3.75894
fitness=299905.0,iteration=18,gap=259.1891730043715,delta=216410.0,timestamp=3.7921096
fitness=296075.0,iteration=19,gap=254.60207198035812,delta=212580.0,timestamp=3.8137872
fitness=293607.0,iteration=21,gap=251.64620635966224,delta=210112.0,timestamp=3.8541762
