optimum=83495
execution_time=300.06541610000005,start_time=3.458222,stop_time=303.5236381
[(57, 54), (53, 60), (84, 85), (22, 23), (14, 15), (55, 56), (45, 44), (38, 37), (29, 30), (4, 3), (77, 79), (34, 33), (74, 88), (89, 90), (98, 92), (49, 48), (63, 64), (94, 96), (39, 40), (25, 26), (43, 42), (95, 99), (6, 5), (87, 83), (73, 50), (71, 69), (1, 0), (2, 21), (20, 19), (59, 58), (7, 8), (91, 93), (86, 82), (52, 51), (80, 78), (31, 32), (61, 62), (76, 75), (28, 27), (12, 9), (36, 35), (67, 65), (18, 24), (68, 66), (72, 70), (11, 10), (17, 16), (41, 97), (47, 46), (81, 13)]
fitness=352723.0,iteration=0,gap=322.4480507814839,delta=269228.0,timestamp=3.9767403
fitness=346719.0,iteration=1,gap=315.2572010300018,delta=263224.0,timestamp=4.5159456
fitness=336045.0,iteration=2,gap=302.473201988143,delta=252550.0,timestamp=5.0297631
fitness=328305.0,iteration=3,gap=293.20318581951017,delta=244810.0,timestamp=5.569994
fitness=324143.0,iteration=5,gap=288.21845619498174,delta=240648.0,timestamp=6.6286224
fitness=309643.0,iteration=6,gap=270.8521468351398,delta=226148.0,timestamp=7.1501797
fitness=284559.0,iteration=7,gap=240.80962931912092,delta=201064.0,timestamp=7.6997447
fitness=279737.0,iteration=9,gap=235.0344331995928,delta=196242.0,timestamp=8.7551045
fitness=274577.0,iteration=12,gap=228.8544224205042,delta=191082.0,timestamp=10.3183312
fitness=261315.0,iteration=13,gap=212.97083657704056,delta=177820.0,timestamp=10.8519587
fitness=258769.0,iteration=15,gap=209.92155218875382,delta=175274.0,timestamp=11.944195
fitness=251615.0,iteration=16,gap=201.3533744535601,delta=168120.0,timestamp=12.4776741
fitness=245561.0,iteration=18,gap=194.10264087669918,delta=162066.0,timestamp=13.5489577
fitness=239957.0,iteration=22,gap=187.3908617282472,delta=156462.0,timestamp=15.6764845
fitness=234429.0,iteration=23,gap=180.7701059943709,delta=150934.0,timestamp=16.2351243
