optimum=83495
execution_time=356.69780469999995,start_time=3.2995526,stop_time=359.9973573
[(38, 31), (93, 82), (34, 33), (84, 86), (81, 47), (90, 0), (66, 65), (25, 26), (92, 63), (15, 17), (68, 76), (13, 46), (70, 72), (20, 23), (42, 44), (52, 50), (32, 41), (75, 91), (24, 19), (6, 5), (96, 94), (9, 10), (99, 3), (79, 77), (89, 54), (64, 67), (74, 98), (83, 88), (21, 22), (37, 40), (95, 4), (85, 87), (14, 18), (30, 29), (11, 12), (61, 62), (69, 56), (51, 53), (36, 35), (16, 7), (78, 80), (58, 59), (73, 71), (8, 60), (57, 55), (43, 45), (1, 2), (27, 28), (39, 97), (49, 48)]
fitness=379451.0,iteration=0,gap=354.45954847595664,delta=295956.0,timestamp=3.3961251
fitness=361735.0,iteration=1,gap=333.24151146775256,delta=278240.0,timestamp=3.5030204
fitness=350309.0,iteration=3,gap=319.5568596921972,delta=266814.0,timestamp=3.7228342
fitness=336385.0,iteration=4,gap=302.8804120007186,delta=252890.0,timestamp=3.8267923
fitness=333283.0,iteration=6,gap=299.16521947422,delta=249788.0,timestamp=4.0462038
fitness=313395.0,iteration=8,gap=275.3458290915624,delta=229900.0,timestamp=4.2562067
fitness=309667.0,iteration=10,gap=270.8808910713216,delta=226172.0,timestamp=4.4597955
fitness=307331.0,iteration=11,gap=268.0831187496257,delta=223836.0,timestamp=4.5563062
fitness=306863.0,iteration=12,gap=267.5226061440805,delta=223368.0,timestamp=4.6600101
fitness=291723.0,iteration=13,gap=249.38978381939037,delta=208228.0,timestamp=4.7715729
fitness=282925.0,iteration=14,gap=238.85262590574285,delta=199430.0,timestamp=4.8739332
fitness=280231.0,iteration=16,gap=235.626085394335,delta=196736.0,timestamp=5.1005275
fitness=267195.0,iteration=17,gap=220.01317444158332,delta=183700.0,timestamp=5.2020834
fitness=261139.0,iteration=18,gap=212.76004551170732,delta=177644.0,timestamp=5.298987
fitness=260743.0,iteration=19,gap=212.28576561470746,delta=177248.0,timestamp=5.4041409
fitness=249777.0,iteration=21,gap=199.1520450326367,delta=166282.0,timestamp=5.6062761
fitness=247217.0,iteration=24,gap=196.0859931732439,delta=163722.0,timestamp=5.9285409
fitness=245589.0,iteration=25,gap=194.1361758189113,delta=162094.0,timestamp=6.0412881
fitness=242501.0,iteration=26,gap=190.43775076351878,delta=159006.0,timestamp=6.154599
fitness=240607.0,iteration=27,gap=188.16935145817115,delta=157112.0,timestamp=6.2611239
fitness=238507.0,iteration=28,gap=185.654230792263,delta=155012.0,timestamp=6.3716054
fitness=228363.0,iteration=29,gap=173.50500029941912,delta=144868.0,timestamp=6.4831671
fitness=225283.0,iteration=31,gap=169.81615665608717,delta=141788.0,timestamp=6.6951759
fitness=211971.0,iteration=32,gap=153.87268698724475,delta=128476.0,timestamp=6.8008749
fitness=207385.0,iteration=33,gap=148.3801425235044,delta=123890.0,timestamp=6.9073939
fitness=206697.0,iteration=36,gap=147.5561410862926,delta=123202.0,timestamp=7.2147816
fitness=206391.0,iteration=38,gap=147.18965207497453,delta=122896.0,timestamp=7.4124195
fitness=203221.0,iteration=39,gap=143.39301754596084,delta=119726.0,timestamp=7.5099673
fitness=200621.0,iteration=40,gap=140.27905862626505,delta=117126.0,timestamp=7.6107634
fitness=199259.0,iteration=41,gap=138.6478232229475,delta=115764.0,timestamp=7.7083828
fitness=198087.0,iteration=42,gap=137.24414635606922,delta=114592.0,timestamp=7.8234838
fitness=197459.0,iteration=43,gap=136.49200550931192,delta=113964.0,timestamp=7.9303755
fitness=194245.0,iteration=44,gap=132.6426732139649,delta=110750.0,timestamp=8.0351822
fitness=189803.0,iteration=45,gap=127.32259416731542,delta=106308.0,timestamp=8.1414404
fitness=181769.0,iteration=46,gap=117.70046110545542,delta=98274.0,timestamp=8.251552
fitness=180057.0,iteration=50,gap=115.65003892448648,delta=96562.0,timestamp=8.6832636
fitness=179171.0,iteration=51,gap=114.58889753877477,delta=95676.0,timestamp=8.7949073
fitness=179081.0,iteration=53,gap=114.481106653093,delta=95586.0,timestamp=9.0070628
fitness=176385.0,iteration=54,gap=111.25217078866999,delta=92890.0,timestamp=9.1093065
fitness=176175.0,iteration=55,gap=111.00065872207917,delta=92680.0,timestamp=9.2158394
fitness=174537.0,iteration=56,gap=109.03886460267083,delta=91042.0,timestamp=9.3220801
fitness=165919.0,iteration=57,gap=98.71728846038685,delta=82424.0,timestamp=9.4277661
fitness=163523.0,iteration=58,gap=95.84765554823642,delta=80028.0,timestamp=9.5311002
fitness=160467.0,iteration=61,gap=92.18755614108629,delta=76972.0,timestamp=9.8340643
fitness=159333.0,iteration=64,gap=90.82939098149589,delta=75838.0,timestamp=10.1358085
fitness=157345.0,iteration=66,gap=88.44841008443619,delta=73850.0,timestamp=10.3401952
fitness=157319.0,iteration=68,gap=88.41727049523924,delta=73824.0,timestamp=10.558968
fitness=156569.0,iteration=71,gap=87.51901311455775,delta=73074.0,timestamp=10.8713916
fitness=156207.0,iteration=75,gap=87.0854542188155,delta=72712.0,timestamp=11.2912167
fitness=155873.0,iteration=79,gap=86.68543026528535,delta=72378.0,timestamp=11.697825
fitness=155001.0,iteration=84,gap=85.64105635067968,delta=71506.0,timestamp=12.1890171
fitness=153629.0,iteration=85,gap=83.99784418228636,delta=70134.0,timestamp=12.2923728
fitness=152041.0,iteration=88,gap=82.09593388825678,delta=68546.0,timestamp=12.6043648
fitness=150245.0,iteration=90,gap=79.94490688065153,delta=66750.0,timestamp=12.8185855
fitness=149437.0,iteration=91,gap=78.97718426253068,delta=65942.0,timestamp=12.9264043
fitness=148657.0,iteration=92,gap=78.04299658662195,delta=65162.0,timestamp=13.0357714
fitness=148337.0,iteration=101,gap=77.65974010419787,delta=64842.0,timestamp=13.9777491
fitness=147333.0,iteration=104,gap=76.45727289059225,delta=63838.0,timestamp=14.2928456
fitness=147013.0,iteration=106,gap=76.07401640816815,delta=63518.0,timestamp=14.5015629
fitness=144759.0,iteration=115,gap=73.37445356009343,delta=61264.0,timestamp=15.4131195
fitness=144443.0,iteration=121,gap=72.99598778369962,delta=60948.0,timestamp=16.0372957
fitness=141265.0,iteration=123,gap=69.1897718426253,delta=57770.0,timestamp=16.2562694
