optimum=34198
execution_time=16.2083643,start_time=1.2424446,stop_time=17.4508089
[(42, 43), (46, 45), (23, 24), (40, 41), (7, 8), (44, 49), (5, 10), (22, 25), (19, 17), (26, 48), (2, 3), (32, 33), (4, 6), (35, 34), (13, 12), (36, 38), (20, 18), (16, 27), (37, 39), (1, 0), (14, 15), (28, 29), (30, 31), (9, 11), (21, 47)]
fitness=151748.0,iteration=0,gap=343.73355166968827,delta=117550.0,timestamp=1.2903792
fitness=135788.0,iteration=1,gap=297.0641557985847,delta=101590.0,timestamp=1.3391822
fitness=125068.0,iteration=2,gap=265.7172934089713,delta=90870.0,timestamp=1.3894367
fitness=109654.0,iteration=4,gap=220.6444821334581,delta=75456.0,timestamp=1.5103747
fitness=108830.0,iteration=5,gap=218.23498450201768,delta=74632.0,timestamp=1.5693827
fitness=98652.0,iteration=6,gap=188.47301011755073,delta=64454.0,timestamp=1.6274517
fitness=95590.0,iteration=7,gap=179.5192701327563,delta=61392.0,timestamp=1.6944165
fitness=91860.0,iteration=8,gap=168.612199543833,delta=57662.0,timestamp=1.7464683
fitness=82892.0,iteration=9,gap=142.38844376864142,delta=48694.0,timestamp=1.8000568
fitness=76994.0,iteration=11,gap=125.1418211591321,delta=42796.0,timestamp=1.9121264
fitness=76854.0,iteration=13,gap=124.7324404935961,delta=42656.0,timestamp=2.0281613
fitness=71794.0,iteration=14,gap=109.93625358208084,delta=37596.0,timestamp=2.0856448
fitness=68462.0,iteration=18,gap=100.1929937423241,delta=34264.0,timestamp=2.3230472
fitness=67508.0,iteration=19,gap=97.4033569214574,delta=33310.0,timestamp=2.3838153
fitness=66010.0,iteration=20,gap=93.02298380022224,delta=31812.0,timestamp=2.4404028
fitness=65226.0,iteration=21,gap=90.73045207322066,delta=31028.0,timestamp=2.4967361
fitness=61016.0,iteration=22,gap=78.41979063103105,delta=26818.0,timestamp=2.5522017
fitness=59334.0,iteration=24,gap=73.50137434937716,delta=25136.0,timestamp=2.667845
fitness=55346.0,iteration=25,gap=61.83987367682321,delta=21148.0,timestamp=2.7225832
fitness=53756.0,iteration=27,gap=57.19047897537868,delta=19558.0,timestamp=2.8344962
fitness=52788.0,iteration=28,gap=54.359904087958355,delta=18590.0,timestamp=2.8882641
fitness=48940.0,iteration=29,gap=43.107784080940405,delta=14742.0,timestamp=2.9447608
fitness=46036.0,iteration=31,gap=34.616059418679455,delta=11838.0,timestamp=3.0547902
fitness=42192.0,iteration=32,gap=23.375636002105384,delta=7994.0,timestamp=3.1148015
fitness=41516.0,iteration=35,gap=21.39891221708872,delta=7318.0,timestamp=3.278407
fitness=41032.0,iteration=37,gap=19.983624773378562,delta=6834.0,timestamp=3.394502
fitness=40984.0,iteration=45,gap=19.843265688051932,delta=6786.0,timestamp=3.8325597
fitness=40976.0,iteration=52,gap=19.819872507164163,delta=6778.0,timestamp=4.2168502
fitness=36542.0,iteration=74,gap=6.854202000116966,delta=2344.0,timestamp=5.4461827
fitness=36264.0,iteration=105,gap=6.041288964266917,delta=2066.0,timestamp=7.1880922
fitness=35950.0,iteration=109,gap=5.123106614421896,delta=1752.0,timestamp=7.408087
fitness=35446.0,iteration=129,gap=3.649336218492309,delta=1248.0,timestamp=8.4971244
fitness=35372.0,iteration=159,gap=3.4329492952804257,delta=1174.0,timestamp=10.1754565
fitness=34198.0,iteration=300,gap=0.0,delta=0.0,timestamp=17.450782
