optimum=83495
execution_time=356.7432654,start_time=3.2582335,stop_time=360.0014989
[(16, 17), (2, 18), (71, 73), (72, 70), (74, 91), (57, 69), (63, 64), (84, 86), (60, 89), (4, 3), (15, 14), (90, 68), (55, 56), (76, 75), (6, 5), (29, 30), (37, 41), (36, 35), (33, 32), (59, 58), (25, 24), (21, 26), (87, 54), (79, 80), (85, 83), (78, 77), (10, 12), (23, 22), (43, 42), (28, 27), (99, 95), (34, 31), (13, 81), (61, 62), (65, 67), (39, 40), (96, 93), (98, 66), (52, 53), (97, 92), (11, 9), (48, 49), (94, 45), (20, 19), (82, 88), (46, 47), (44, 38), (1, 0), (7, 8), (50, 51)]
fitness=357833.0,iteration=0,gap=328.56817773519373,delta=274338.0,timestamp=3.3535981
fitness=347799.0,iteration=1,gap=316.5506916581831,delta=264304.0,timestamp=3.4533009
fitness=344831.0,iteration=2,gap=312.99598778369966,delta=261336.0,timestamp=3.5541407
fitness=339097.0,iteration=3,gap=306.12851068926284,delta=255602.0,timestamp=3.6470964
fitness=328723.0,iteration=4,gap=293.70381459967666,delta=245228.0,timestamp=3.7771959
fitness=322213.0,iteration=5,gap=285.9069405353614,delta=238718.0,timestamp=3.8889868
fitness=320157.0,iteration=6,gap=283.44451763578655,delta=236662.0,timestamp=3.9993473
fitness=305705.0,iteration=7,gap=266.1356967483083,delta=222210.0,timestamp=4.0959741
fitness=304905.0,iteration=9,gap=265.177555542248,delta=221410.0,timestamp=4.2985393
fitness=297319.0,iteration=10,gap=256.0919815557818,delta=213824.0,timestamp=4.4117078
fitness=280869.0,iteration=11,gap=236.390203006168,delta=197374.0,timestamp=4.5214268
fitness=275561.0,iteration=12,gap=230.03293610395832,delta=192066.0,timestamp=4.6237511
fitness=274265.0,iteration=13,gap=228.48074735014072,delta=190770.0,timestamp=4.7390482
fitness=263669.0,iteration=14,gap=215.7901670758728,delta=180174.0,timestamp=4.8423455
fitness=260633.0,iteration=15,gap=212.15402119887418,delta=177138.0,timestamp=4.9376354
fitness=254535.0,iteration=17,gap=204.85058985567997,delta=171040.0,timestamp=5.1447504
fitness=252087.0,iteration=18,gap=201.91867776513567,delta=168592.0,timestamp=5.2454292
fitness=240799.0,iteration=19,gap=188.3993053476256,delta=157304.0,timestamp=5.3546032
fitness=236159.0,iteration=21,gap=182.84208635247617,delta=152664.0,timestamp=5.5676099
fitness=233799.0,iteration=23,gap=180.01556979459846,delta=150304.0,timestamp=5.7754232
fitness=229695.0,iteration=25,gap=175.10030540750944,delta=146200.0,timestamp=5.9938865
fitness=225395.0,iteration=26,gap=169.95029642493563,delta=141900.0,timestamp=6.1045754
fitness=220793.0,iteration=27,gap=164.43858913707408,delta=137298.0,timestamp=6.2122586
fitness=219101.0,iteration=28,gap=162.41212048625667,delta=135606.0,timestamp=6.3159666
fitness=216843.0,iteration=29,gap=159.70776693215163,delta=133348.0,timestamp=6.4186849
fitness=216051.0,iteration=30,gap=158.759207138152,delta=132556.0,timestamp=6.5274005
fitness=203625.0,iteration=31,gap=143.87687885502126,delta=120130.0,timestamp=6.6310632
fitness=201399.0,iteration=34,gap=141.21085094915864,delta=117904.0,timestamp=6.9525773
fitness=201207.0,iteration=37,gap=140.98089705970418,delta=117712.0,timestamp=7.2451609
fitness=193379.0,iteration=38,gap=131.6054853584047,delta=109884.0,timestamp=7.3512644
fitness=190363.0,iteration=40,gap=127.99329301155757,delta=106868.0,timestamp=7.5497945
fitness=182251.0,iteration=41,gap=118.27774118210672,delta=98756.0,timestamp=7.66335
fitness=181737.0,iteration=46,gap=117.662135457213,delta=98242.0,timestamp=8.1856746
fitness=181311.0,iteration=47,gap=117.15192526498592,delta=97816.0,timestamp=8.2862412
fitness=179267.0,iteration=48,gap=114.703874483502,delta=95772.0,timestamp=8.3853574
fitness=176749.0,iteration=50,gap=111.6881250374274,delta=93254.0,timestamp=8.5969322
fitness=175839.0,iteration=51,gap=110.59823941553387,delta=92344.0,timestamp=8.694708
fitness=173167.0,iteration=52,gap=107.39804778729265,delta=89672.0,timestamp=8.7991861
fitness=170423.0,iteration=54,gap=104.11162345050602,delta=86928.0,timestamp=9.009974
fitness=168629.0,iteration=56,gap=101.96299179591593,delta=85134.0,timestamp=9.2083865
fitness=165599.0,iteration=57,gap=98.33403197796275,delta=82104.0,timestamp=9.3098088
fitness=164399.0,iteration=60,gap=96.8968201688724,delta=80904.0,timestamp=9.6066032
fitness=163619.0,iteration=61,gap=95.96263249296365,delta=80124.0,timestamp=9.7109616
fitness=160669.0,iteration=63,gap=92.4294867956165,delta=77174.0,timestamp=9.925143
fitness=160035.0,iteration=80,gap=91.67015988981376,delta=76540.0,timestamp=11.6616243
fitness=157327.0,iteration=84,gap=88.42685190729983,delta=73832.0,timestamp=12.0700815
fitness=156567.0,iteration=95,gap=87.5166177615426,delta=73072.0,timestamp=13.2451308
fitness=155713.0,iteration=99,gap=86.49380202407329,delta=72218.0,timestamp=13.6337214
fitness=155117.0,iteration=100,gap=85.77998682555842,delta=71622.0,timestamp=13.7305546
fitness=149329.0,iteration=103,gap=78.84783519971256,delta=65834.0,timestamp=14.0320465
fitness=148733.0,iteration=104,gap=78.13402000119768,delta=65238.0,timestamp=14.1362183
fitness=145561.0,iteration=121,gap=74.33499011916881,delta=62066.0,timestamp=15.8759861
fitness=145331.0,iteration=127,gap=74.05952452242649,delta=61836.0,timestamp=16.5395881
fitness=144911.0,iteration=129,gap=73.55650038924486,delta=61416.0,timestamp=16.744348
fitness=144681.0,iteration=130,gap=73.28103479250254,delta=61186.0,timestamp=16.8359398
fitness=141299.0,iteration=131,gap=69.23049284388286,delta=57804.0,timestamp=16.9358357
fitness=138163.0,iteration=132,gap=65.47457931612671,delta=54668.0,timestamp=17.0402678
fitness=137413.0,iteration=133,gap=64.57632193544524,delta=53918.0,timestamp=17.148888
fitness=132715.0,iteration=137,gap=58.949637702856464,delta=49220.0,timestamp=17.5642683
fitness=132057.0,iteration=139,gap=58.16156656087191,delta=48562.0,timestamp=17.7589144
fitness=130511.0,iteration=141,gap=56.30995868016049,delta=47016.0,timestamp=17.9722105
fitness=129853.0,iteration=144,gap=55.52188753817594,delta=46358.0,timestamp=18.2560275
fitness=128587.0,iteration=163,gap=54.0056290795856,delta=45092.0,timestamp=20.0831793
fitness=126829.0,iteration=164,gap=51.90011377926822,delta=43334.0,timestamp=20.186362
fitness=125563.0,iteration=167,gap=50.38385532067788,delta=42068.0,timestamp=20.4756901
fitness=125389.0,iteration=172,gap=50.17545960835979,delta=41894.0,timestamp=20.9384715
fitness=119517.0,iteration=186,gap=43.1427031558776,delta=36022.0,timestamp=22.2386028
fitness=116175.0,iteration=197,gap=39.14006826756093,delta=32680.0,timestamp=23.217761
fitness=114913.0,iteration=203,gap=37.6286005150009,delta=31418.0,timestamp=23.8181816
fitness=114901.0,iteration=217,gap=37.61422839690999,delta=31406.0,timestamp=25.0977152
fitness=112481.0,iteration=228,gap=34.71585124857776,delta=28986.0,timestamp=25.8871658
fitness=111783.0,iteration=230,gap=33.8798730462902,delta=28288.0,timestamp=26.0526053
fitness=111065.0,iteration=276,gap=33.019941313851135,delta=27570.0,timestamp=29.9167613
fitness=111003.0,iteration=299,gap=32.94568537038146,delta=27508.0,timestamp=31.9036255
fitness=110347.0,iteration=307,gap=32.160009581412055,delta=26852.0,timestamp=32.6764538
fitness=106471.0,iteration=308,gap=27.51781543805018,delta=22976.0,timestamp=32.789954
fitness=106301.0,iteration=337,gap=27.31421043176238,delta=22806.0,timestamp=35.5679352
fitness=105775.0,iteration=359,gap=26.684232588777775,delta=22280.0,timestamp=37.6321211
fitness=105471.0,iteration=366,gap=26.32013893047488,delta=21976.0,timestamp=38.2733994
fitness=105289.0,iteration=370,gap=26.102161806096174,delta=21794.0,timestamp=38.6726104
fitness=105281.0,iteration=390,gap=26.09258039403557,delta=21786.0,timestamp=40.5301929
fitness=100985.0,iteration=391,gap=20.947362117492066,delta=17490.0,timestamp=40.6233051
fitness=100977.0,iteration=393,gap=20.937780705431464,delta=17482.0,timestamp=40.8117615
fitness=98399.0,iteration=399,gap=17.85017066890233,delta=14904.0,timestamp=41.3261664
fitness=97727.0,iteration=429,gap=17.045332055811727,delta=14232.0,timestamp=44.1095191
