optimum=34198
execution_time=22.8648943,start_time=1.463439,stop_time=24.3283333
[(0, 1), (39, 37), (38, 36), (49, 44), (20, 19), (14, 15), (6, 4), (23, 24), (10, 5), (7, 8), (42, 43), (31, 30), (47, 21), (27, 18), (3, 2), (12, 13), (32, 33), (16, 17), (9, 11), (40, 41), (22, 25), (34, 35), (46, 45), (48, 26), (29, 28)]
fitness=134578.0,iteration=0,gap=293.52593718930933,delta=100380.0,timestamp=1.7535989
fitness=125656.0,iteration=1,gap=267.4366922042225,delta=91458.0,timestamp=2.0731824
fitness=124004.0,iteration=2,gap=262.6060003508977,delta=89806.0,timestamp=2.4932344
fitness=100768.0,iteration=3,gap=194.66050646236621,delta=66570.0,timestamp=2.8802219
fitness=96586.0,iteration=5,gap=182.4317211532838,delta=62388.0,timestamp=3.7873895
fitness=95696.0,iteration=8,gap=179.82922977951927,delta=61498.0,timestamp=4.8921827
fitness=82602.0,iteration=9,gap=141.54044096145972,delta=48404.0,timestamp=5.1844067
fitness=82016.0,iteration=12,gap=139.82689046143048,delta=47818.0,timestamp=6.0392189
fitness=81688.0,iteration=13,gap=138.86777004503188,delta=47490.0,timestamp=6.3229285
fitness=79078.0,iteration=14,gap=131.23574478039652,delta=44880.0,timestamp=6.6625489
fitness=76606.0,iteration=15,gap=124.0072518860752,delta=42408.0,timestamp=7.0277069
fitness=72892.0,iteration=16,gap=113.14696765892742,delta=38694.0,timestamp=7.3219045
fitness=68668.0,iteration=19,gap=100.79536815018422,delta=34470.0,timestamp=8.325417
fitness=68216.0,iteration=20,gap=99.47365343002514,delta=34018.0,timestamp=8.6284366
fitness=63564.0,iteration=21,gap=85.87051874378618,delta=29366.0,timestamp=8.9588461
fitness=61454.0,iteration=22,gap=79.70056728463652,delta=27256.0,timestamp=9.2716854
fitness=60580.0,iteration=23,gap=77.14486227264752,delta=26382.0,timestamp=9.5659516
fitness=57350.0,iteration=25,gap=67.6998654892099,delta=23152.0,timestamp=10.1509585
fitness=55362.0,iteration=26,gap=61.88666003859875,delta=21164.0,timestamp=10.4799913
fitness=51230.0,iteration=27,gap=49.80408211006492,delta=17032.0,timestamp=10.7662222
fitness=50518.0,iteration=30,gap=47.72208901105328,delta=16320.0,timestamp=11.61472
fitness=46512.0,iteration=31,gap=36.00795368150184,delta=12314.0,timestamp=11.8811059
fitness=45504.0,iteration=34,gap=33.06041288964267,delta=11306.0,timestamp=12.6715349
fitness=42014.0,iteration=36,gap=22.855137727352474,delta=7816.0,timestamp=13.1535123
fitness=41282.0,iteration=37,gap=20.71466167612141,delta=7084.0,timestamp=13.4333151
fitness=40076.0,iteration=38,gap=17.1881396572899,delta=5878.0,timestamp=13.7161218
fitness=39006.0,iteration=39,gap=14.059301713550502,delta=4808.0,timestamp=13.9851321
fitness=37520.0,iteration=40,gap=9.714018363646996,delta=3322.0,timestamp=14.2353642
fitness=36304.0,iteration=44,gap=6.1582548687057725,delta=2106.0,timestamp=15.1997232
fitness=35862.0,iteration=45,gap=4.865781624656413,delta=1664.0,timestamp=15.4267172
fitness=35854.0,iteration=49,gap=4.842388443768641,delta=1656.0,timestamp=16.2994197
fitness=35814.0,iteration=52,gap=4.725422539329785,delta=1616.0,timestamp=17.0415833
fitness=35550.0,iteration=54,gap=3.9534475700333354,delta=1352.0,timestamp=17.5261418
fitness=35542.0,iteration=55,gap=3.930054389145564,delta=1344.0,timestamp=17.7912224
fitness=35502.0,iteration=57,gap=3.813088484706708,delta=1304.0,timestamp=18.2829525
fitness=35494.0,iteration=58,gap=3.7896953038189367,delta=1296.0,timestamp=18.5052185
fitness=34272.0,iteration=60,gap=0.21638692321188374,delta=74.0,timestamp=19.006462
fitness=34198.0,iteration=88,gap=0.0,delta=0.0,timestamp=24.3283069
