optimum=83495
execution_time=356.6244772,start_time=3.370548,stop_time=359.9950252
[(87, 96), (57, 54), (7, 8), (62, 61), (84, 85), (21, 26), (12, 11), (18, 16), (90, 74), (15, 89), (43, 44), (3, 4), (60, 53), (0, 1), (64, 98), (29, 94), (9, 10), (45, 30), (95, 99), (20, 19), (93, 91), (47, 46), (79, 78), (35, 36), (13, 68), (40, 39), (81, 92), (75, 76), (52, 51), (71, 69), (25, 24), (38, 37), (77, 80), (22, 23), (83, 86), (33, 34), (5, 6), (63, 65), (14, 17), (31, 32), (42, 41), (28, 27), (67, 66), (82, 88), (56, 55), (72, 70), (50, 73), (48, 49), (58, 59), (97, 2)]
fitness=364395.0,iteration=0,gap=336.42733097790284,delta=280900.0,timestamp=3.4684564
fitness=142623.0,iteration=90,gap=70.81621653991257,delta=59128.0,timestamp=12.8462291
fitness=137407.0,iteration=92,gap=64.56913587639978,delta=53912.0,timestamp=13.0429724
fitness=136695.0,iteration=105,gap=63.71639020300617,delta=53200.0,timestamp=14.3626126
fitness=136225.0,iteration=111,gap=63.15348224444578,delta=52730.0,timestamp=14.9848748
fitness=135853.0,iteration=113,gap=62.70794658362776,delta=52358.0,timestamp=15.1894966
fitness=130737.0,iteration=115,gap=56.58063357087251,delta=47242.0,timestamp=15.3912652
fitness=130629.0,iteration=119,gap=56.45128450805438,delta=47134.0,timestamp=15.7852981
fitness=129649.0,iteration=120,gap=55.27756153063058,delta=46154.0,timestamp=15.8960777
fitness=128915.0,iteration=125,gap=54.3984669740703,delta=45420.0,timestamp=16.4406755
fitness=126989.0,iteration=129,gap=52.09174202048027,delta=43494.0,timestamp=16.8508993
fitness=126255.0,iteration=132,gap=51.21264746391999,delta=42760.0,timestamp=17.1757871
fitness=126167.0,iteration=133,gap=51.10725193125337,delta=42672.0,timestamp=17.2820382
fitness=125097.0,iteration=137,gap=49.82573806814779,delta=41602.0,timestamp=17.6873072
fitness=123567.0,iteration=162,gap=47.99329301155758,delta=40072.0,timestamp=20.2506033
fitness=119909.0,iteration=166,gap=43.61219234684712,delta=36414.0,timestamp=20.6679094
fitness=119407.0,iteration=173,gap=43.010958740044316,delta=35912.0,timestamp=21.2906301
fitness=118997.0,iteration=210,gap=42.51991137193844,delta=35502.0,timestamp=24.828577
fitness=118817.0,iteration=213,gap=42.30432960057489,delta=35322.0,timestamp=25.0604571
fitness=118547.0,iteration=223,gap=41.98095694352955,delta=35052.0,timestamp=25.93107
fitness=117233.0,iteration=225,gap=40.407210012575604,delta=33738.0,timestamp=26.0675564
fitness=116559.0,iteration=237,gap=39.59997604646985,delta=33064.0,timestamp=26.9192317
fitness=116149.0,iteration=256,gap=39.108928678363974,delta=32654.0,timestamp=28.4947064
fitness=114049.0,iteration=262,gap=36.59380801245584,delta=30554.0,timestamp=28.9734302
fitness=111805.0,iteration=272,gap=33.906221929456855,delta=28310.0,timestamp=29.9038347
fitness=111773.0,iteration=297,gap=33.86789628121444,delta=28278.0,timestamp=32.2428925
fitness=111615.0,iteration=324,gap=33.678663393017544,delta=28120.0,timestamp=34.8885929
fitness=110947.0,iteration=343,gap=32.87861548595724,delta=27452.0,timestamp=36.7745665
fitness=110125.0,iteration=369,gap=31.894125396730345,delta=26630.0,timestamp=39.2239401
fitness=109523.0,iteration=370,gap=31.17312413917001,delta=26028.0,timestamp=39.3255543
fitness=109411.0,iteration=372,gap=31.038984370321575,delta=25916.0,timestamp=39.5408894
fitness=109309.0,iteration=383,gap=30.916821366548895,delta=25814.0,timestamp=40.5836738
fitness=108979.0,iteration=408,gap=30.521588119049042,delta=25484.0,timestamp=42.9797045
fitness=108765.0,iteration=415,gap=30.265285346427927,delta=25270.0,timestamp=43.6241016
fitness=107535.0,iteration=447,gap=28.792143242110306,delta=24040.0,timestamp=46.3387102
fitness=106455.0,iteration=450,gap=27.498652613928975,delta=22960.0,timestamp=46.6191371
fitness=102777.0,iteration=465,gap=23.09359841906701,delta=19282.0,timestamp=47.9280174
fitness=102747.0,iteration=482,gap=23.05766812383975,delta=19252.0,timestamp=49.3329515
fitness=102435.0,iteration=507,gap=22.683993053476257,delta=18940.0,timestamp=51.151039
fitness=96563.0,iteration=605,gap=15.651236600994073,delta=13068.0,timestamp=58.6961614
